subject,calibration_run,condition,balanced_accuracy,fists_recall,feet_recall,test_trial_count,test_offset_before,test_offset_after_B,test_alignment_before,test_alignment_after_C
33,14,A,0.7666666666666666,0.6666666666666666,0.8666666666666667,30,6.155513742563876,,0.1907666090644823,
33,14,B,0.8,0.9333333333333333,0.6666666666666666,30,6.155513742563876,3.5608109899353537,0.1907666090644823,
33,14,C,0.7,0.9333333333333333,0.4666666666666667,30,6.155513742563876,,0.1907666090644823,0.4272396902458437
34,6,A,0.7142857142857142,0.5714285714285714,0.8571428571428571,28,8.555887621740576,,0.4138830563610683,
34,6,B,0.75,0.7142857142857143,0.7857142857142857,28,8.555887621740576,3.3775158682252595,0.4138830563610683,
34,6,C,0.4642857142857143,0.21428571428571427,0.7142857142857143,28,8.555887621740576,,0.4138830563610683,0.4238137739812636
34,10,A,0.75,0.6428571428571429,0.8571428571428571,28,8.305414046110224,,0.33289739161155485,
34,10,B,0.75,0.6428571428571429,0.8571428571428571,28,8.305414046110224,2.6070236208175306,0.33289739161155485,
34,10,C,0.5357142857142857,0.42857142857142855,0.6428571428571429,28,8.305414046110224,,0.33289739161155485,0.1590548838206497
34,14,A,0.8214285714285714,0.7857142857142857,0.8571428571428571,28,8.273407564971567,,0.3652507001992453,
34,14,B,0.7142857142857142,0.8571428571428571,0.5714285714285714,28,8.273407564971567,4.250551742717933,0.3652507001992453,
34,14,C,0.7142857142857143,0.9285714285714286,0.5,28,8.273407564971567,,0.3652507001992453,0.47459255569009534
35,6,A,0.65625,0.3125,1.0,30,11.936827204584445,,0.25411869328383574,
35,6,B,0.96875,0.9375,1.0,30,11.936827204584445,3.7046232505188748,0.25411869328383574,
35,6,C,0.8080357142857143,0.6875,0.9285714285714286,30,11.936827204584445,,0.25411869328383574,0.7719211603250163
35,10,A,0.71875,0.4375,1.0,30,11.293114319074705,,0.2497910567013271,
35,10,B,0.9330357142857143,0.9375,0.9285714285714286,30,11.293114319074705,2.4331261734292173,0.2497910567013271,
35,10,C,0.9330357142857143,0.9375,0.9285714285714286,30,11.293114319074705,,0.2497910567013271,0.7952791869542682
35,14,A,0.6875,0.375,1.0,30,11.050496953753516,,0.29336115486035114,
35,14,B,0.9285714285714286,1.0,0.8571428571428571,30,11.050496953753516,2.711297686598542,0.29336115486035114,
35,14,C,0.71875,0.9375,0.5,30,11.050496953753516,,0.29336115486035114,0.8059575099857227
36,6,A,0.7,0.5333333333333333,0.8666666666666667,30,7.149394505062569,,0.2306292578145249,
36,6,B,0.6,0.3333333333333333,0.8666666666666667,30,7.149394505062569,2.986456793660656,0.2306292578145249,
36,6,C,0.43333333333333335,0.4666666666666667,0.4,30,7.149394505062569,,0.2306292578145249,0.10422835018725102
36,10,A,0.5666666666666667,0.6,0.5333333333333333,30,6.954958286986815,,0.1954304409359904,
36,10,B,0.5666666666666667,0.8666666666666667,0.26666666666666666,30,6.954958286986815,2.0282155037300473,0.1954304409359904,
36,10,C,0.5,0.4,0.6,30,6.954958286986815,,0.1954304409359904,0.12781316689177388
36,14,A,0.53125,0.5,0.5625,30,6.806256806558641,,0.18803192100961755,
36,14,B,0.5357142857142857,0.5714285714285714,0.5,30,6.806256806558641,2.439775301464916,0.18803192100961755,
36,14,C,0.44642857142857145,0.6428571428571429,0.25,30,6.806256806558641,,0.18803192100961755,0.08898428519813402
37,6,A,0.2857142857142857,0.35714285714285715,0.21428571428571427,28,9.421288060834973,,0.02254968016852194,
37,6,B,0.5,0.14285714285714285,0.8571428571428571,28,9.421288060834973,5.162099955305748,0.02254968016852194,
37,6,C,0.5714285714285714,0.14285714285714285,1.0,28,9.421288060834973,,0.02254968016852194,0.10926950322850942
37,10,A,0.4642857142857143,0.6428571428571429,0.2857142857142857,28,9.010312657976609,,0.017418724526664955,
37,10,B,0.4642857142857143,0.42857142857142855,0.5,28,9.010312657976609,4.140381695262694,0.017418724526664955,
37,10,C,0.5714285714285714,0.9285714285714286,0.21428571428571427,28,9.010312657976609,,0.017418724526664955,0.18796274473601626
37,14,A,0.39285714285714285,0.7142857142857143,0.07142857142857142,28,9.131011115829033,,0.019712468391141318,
37,14,B,0.4642857142857143,0.9285714285714286,0.0,28,9.131011115829033,4.23239634583396,0.019712468391141318,
