affine_invariant_covariance_distance,analysis_role,channel_count,covariance_estimator,labels_used_for_distance,source_edf_count,subject,test_observation_count,test_run,test_trial_count,trace_normalized,train_observation_count,train_trial_count,training_runs,held_out_balanced_accuracy
3.5480812592252997,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,60,4800,10,15,False,9600,30,6/14,0.5803571428571428
5.324988463480782,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,60,4800,14,15,False,9600,30,6/10,0.8660714285714286
4.240814674406852,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,61,4800,6,15,False,9600,30,10/14,0.7232142857142857
3.38726314196779,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,61,4800,10,15,False,9600,30,6/14,0.6071428571428572
3.3094466969685015,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,61,4800,14,15,False,9600,30,6/10,0.7410714285714286
7.377327592737132,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,62,4800,6,15,False,9600,30,10/14,0.75
5.885429440409395,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,62,4800,10,15,False,9600,30,6/14,1.0
6.1817391127223225,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,62,4800,14,15,False,9600,30,6/10,0.9375
5.191086832507621,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,63,4800,6,15,False,9600,30,10/14,0.4375
7.654607562882736,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,63,4800,10,15,False,9600,30,6/14,0.6607142857142857
6.1785958678574735,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,63,4800,14,15,False,9600,30,6/10,0.5
3.2517241353921924,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,64,4480,6,14,False,8960,28,10/14,0.42857142857142855
3.717599427940147,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,64,4480,10,14,False,8960,28,6/14,0.4285714285714286
3.491371992410312,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,64,4480,14,14,False,8960,28,6/10,0.5714285714285714
3.4369330972538963,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,65,4800,6,15,False,9600,30,10/14,0.4107142857142857
3.123952613782087,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,65,4800,10,15,False,9600,30,6/14,0.5982142857142857
3.3188961510422583,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,65,4800,14,15,False,9600,30,6/10,0.5178571428571428
4.690489976112002,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,66,4800,6,15,False,9600,30,10/14,0.48214285714285715
4.683602527719121,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,66,4800,10,15,False,9600,30,6/14,0.5446428571428572
5.316374696514995,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,66,4800,14,15,False,9600,30,6/10,0.6785714285714286
7.332068736215429,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,67,4800,6,15,False,9600,30,10/14,0.5
6.88950121139081,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,67,4800,10,15,False,9600,30,6/14,0.5
7.562328655359899,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,67,4800,14,15,False,9600,30,6/10,0.6696428571428572
2.666883501021763,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,68,4800,6,15,False,9600,30,10/14,0.6696428571428572
4.114473683598933,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,68,4800,10,15,False,9600,30,6/14,0.6160714285714286
4.188427660233858,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,68,4800,14,15,False,9600,30,6/10,0.6071428571428572
3.2187150714127704,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,69,4800,6,15,False,9600,30,10/14,0.6517857142857143
2.7226627248198603,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,69,4800,10,15,False,9600,30,6/14,0.5982142857142857
3.2769468866069444,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,69,4800,14,15,False,9600,30,6/10,0.8035714285714286
3.9614816115350533,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,70,4800,6,15,False,9600,30,10/14,0.9375
2.7501510584489486,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,70,4800,10,15,False,9600,30,6/14,0.9285714285714286
3.292354821584414,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,70,4800,14,15,False,9600,30,6/10,1.0
8.27338996245031,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,71,4800,6,15,False,9600,30,10/14,0.9375
2.9290421000134965,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,71,4800,10,15,False,9600,30,6/14,0.875
5.420790323132719,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,71,4800,14,15,False,9600,30,6/10,0.7857142857142857
5.987604940835856,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,72,4480,6,14,False,8960,28,10/14,1.0
5.829306269403353,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,72,4480,10,14,False,8960,28,6/14,0.9285714285714286
5.495546512899307,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,72,4480,14,14,False,8960,28,6/10,1.0
5.174983015662835,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,73,4480,6,14,False,8960,28,10/14,0.8571428571428572
5.799101531867875,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,73,4480,10,14,False,8960,28,6/14,0.7857142857142857
4.021824933947854,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,73,4480,14,14,False,8960,28,6/10,0.8571428571428571
9.537843818075658,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,74,4480,6,14,False,8960,28,10/14,0.5
9.046215455463583,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,74,4480,10,14,False,8960,28,6/14,0.5
6.729809509876996,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,74,4480,14,14,False,8960,28,6/10,0.5
3.675322781969786,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,75,4800,6,15,False,9600,30,10/14,0.8035714285714286
3.2211998257883194,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,75,4800,10,15,False,9600,30,6/14,0.4642857142857143
3.743773981295036,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,75,4800,14,15,False,9600,30,6/10,0.8035714285714286
