subject,method,qc_sensitivity,primary_mean_scenario_test_run_balanced_accuracy,scenario_test_run_balanced_accuracy_range,pooled_accuracy,fists_recall,feet_recall,trial_prediction_appearances,group_observational_unit
58,source_csp_target_lda_source_scaler,True,0.5530753968253969,0.2410714285714286,0.5348837209302325,0.7857142857142857,0.29545454545454547,86,participant
58,target_csp_ledoit_wolf,False,0.636904761904762,0.3303571428571429,0.6333333333333333,0.782608695652174,0.4772727272727273,90,participant
58,target_csp_ledoit_wolf,True,0.6393849206349206,0.3035714285714286,0.627906976744186,0.7857142857142857,0.4772727272727273,86,participant
59,source_zero_shot,False,0.6071428571428572,0.20535714285714285,0.6,0.8636363636363636,0.34782608695652173,90,participant
59,source_zero_shot,True,0.5902777777777778,0.1875,0.5555555555555556,0.8235294117647058,0.3157894736842105,72,participant
59,source_csp_target_lda_source_scaler,False,0.5461309523809523,0.29464285714285715,0.5444444444444444,0.5454545454545454,0.5434782608695652,90,participant
59,source_csp_target_lda_source_scaler,True,0.484126984126984,0.5476190476190477,0.5138888888888888,0.5294117647058824,0.5,72,participant
59,target_csp_ledoit_wolf,False,0.5997023809523809,0.3392857142857143,0.6,0.6590909090909091,0.5434782608695652,90,participant
59,target_csp_ledoit_wolf,True,0.5545634920634921,0.29761904761904767,0.5694444444444444,0.6470588235294118,0.5,72,participant
60,source_zero_shot,False,0.7023809523809524,0.2053571428571428,0.6888888888888889,0.9047619047619048,0.5,90,participant
60,source_zero_shot,True,0.7023809523809524,0.2053571428571428,0.6666666666666666,0.8888888888888888,0.5,84,participant
60,source_csp_target_lda_source_scaler,False,0.7514880952380952,0.2767857142857144,0.7555555555555555,0.6904761904761905,0.8125,90,participant
60,source_csp_target_lda_source_scaler,True,0.80625,0.4196428571428572,0.7976190476190477,0.7777777777777778,0.8125,84,participant
60,target_csp_ledoit_wolf,False,0.8095238095238096,0.4196428571428572,0.8111111111111111,0.7857142857142857,0.8333333333333334,90,participant
60,target_csp_ledoit_wolf,True,0.8333333333333334,0.4196428571428572,0.8214285714285714,0.8055555555555556,0.8333333333333334,84,participant
61,source_zero_shot,False,0.6964285714285715,0.37500000000000006,0.6888888888888889,0.5833333333333334,0.8095238095238095,90,participant
61,source_zero_shot,True,0.7440476190476191,0.5178571428571428,0.7209302325581395,0.5833333333333334,0.8947368421052632,86,participant
61,source_csp_target_lda_source_scaler,False,0.5610119047619048,0.4107142857142858,0.5555555555555556,0.4791666666666667,0.6428571428571429,90,participant
61,source_csp_target_lda_source_scaler,True,0.5895833333333332,0.525,0.5813953488372093,0.4791666666666667,0.7105263157894737,86,participant
61,target_csp_ledoit_wolf,False,0.46875,0.25,0.45555555555555555,0.2708333333333333,0.6666666666666666,90,participant
