fold_balanced_accuracy_range,fold_balanced_accuracy_run_10,fold_balanced_accuracy_run_14,fold_balanced_accuracy_run_6,folds_above_chance_count,group_observational_unit,included_trial_count,model,out_of_fold_accuracy,out_of_fold_balanced_accuracy,out_of_fold_feet_recall,out_of_fold_fists_recall,out_of_fold_macro_f1,out_of_fold_roc_auc,out_of_fold_trial_count,out_of_fold_true_feet_predicted_feet,out_of_fold_true_feet_predicted_fists,out_of_fold_true_fists_predicted_feet,out_of_fold_true_fists_predicted_fists,primary_mean_fold_balanced_accuracy,qc_candidate_count,qc_sensitivity,subject
0.0714285714285714,0.9285714285714286,1.0,1.0,3,participant,42,spectral_baseline_6,0.9761904761904762,0.9761904761904762,0.9523809523809523,1.0,0.9761769710720363,0.9954648526077098,42,20,1,0,21,0.9761904761904763,11,False,72
0.0,1.0,1.0,1.0,3,participant,31,spectral_baseline_6,1.0,1.0,1.0,1.0,1.0,1.0,31,18,0,0,13,1.0,11,True,72
0.0714285714285714,0.9285714285714286,1.0,1.0,3,participant,42,csp_4_empirical,0.9761904761904762,0.9761904761904762,0.9523809523809523,1.0,0.9761769710720363,0.9682539682539683,42,20,1,0,21,0.9761904761904763,11,False,72
0.08333333333333326,0.9166666666666667,1.0,1.0,3,participant,31,csp_4_empirical,0.967741935483871,0.9722222222222222,0.9444444444444444,1.0,0.9671957671957672,0.9743589743589743,31,17,1,0,13,0.9722222222222223,11,True,72
0.0714285714285714,0.6428571428571428,0.5714285714285714,0.5714285714285714,3,participant,42,spectral_baseline_6,0.5952380952380952,0.5952380952380952,0.6190476190476191,0.5714285714285714,0.595008508224617,0.6349206349206349,42,13,8,9,12,0.5952380952380952,8,False,73
0.1071428571428572,0.6904761904761905,0.6,0.5833333333333333,3,participant,34,spectral_baseline_6,0.6176470588235294,0.6215277777777778,0.5555555555555556,0.6875,0.6173160173160173,0.6527777777777778,34,10,8,5,11,0.6246031746031746,8,True,73
0.07142857142857151,0.7857142857142857,0.8571428571428571,0.8571428571428572,3,participant,42,csp_4_empirical,0.8333333333333334,0.8333333333333333,0.8095238095238095,0.8571428571428571,0.8332387975042541,0.873015873015873,42,17,4,3,18,0.8333333333333334,8,False,73
0.275,0.7142857142857143,0.775,0.5,2,participant,34,csp_4_empirical,0.6470588235294118,0.6493055555555556,0.6111111111111112,0.6875,0.6470588235294118,0.71875,34,11,7,5,11,0.6630952380952381,8,True,73
0.28571428571428564,0.35714285714285715,0.6428571428571428,0.6428571428571428,2,participant,42,spectral_baseline_6,0.5476190476190477,0.5476190476190476,0.7619047619047619,0.3333333333333333,0.5258467023172906,0.46712018140589573,42,16,5,14,7,0.5476190476190476,7,False,74
0.2142857142857142,0.37142857142857144,0.5666666666666667,0.5857142857142856,2,participant,35,spectral_baseline_6,0.4857142857142857,0.5083333333333333,0.6666666666666666,0.35,0.4819078947368421,0.4233333333333333,35,10,5,13,7,0.5079365079365079,7,True,74
0.0,0.5,0.5,0.5,0,participant,42,csp_4_empirical,0.5,0.5,0.6190476190476191,0.38095238095238093,0.4928119608970673,0.47392290249433106,42,13,8,13,8,0.5,7,False,74
0.09999999999999998,0.5,0.5,0.4,0,participant,35,csp_4_empirical,0.45714285714285713,0.475,0.6,0.35,0.45536445536445536,0.5266666666666666,35,9,6,13,7,0.4666666666666666,7,True,74
0.2589285714285714,0.5267857142857143,0.7857142857142857,0.7321428571428572,3,participant,45,spectral_baseline_6,0.6888888888888889,0.6815476190476191,0.7916666666666666,0.5714285714285714,0.6811740890688258,0.638888888888889,45,19,5,9,12,0.6815476190476191,7,False,75
0.23809523809523808,0.39285714285714285,0.6309523809523809,0.6,2,participant,38,spectral_baseline_6,0.5263157894736842,0.5263157894736842,0.631578947368421,0.42105263157894735,0.5210084033613445,0.554016620498615,38,12,7,11,8,0.5412698412698412,7,True,75
0.3392857142857143,0.4642857142857143,0.8035714285714286,0.8035714285714286,2,participant,45,csp_4_empirical,0.6888888888888889,0.6904761904761905,0.6666666666666666,0.7142857142857143,0.6887351778656126,0.6825396825396826,45,16,8,6,15,0.6904761904761904,7,False,75
0.24761904761904763,0.4642857142857143,0.45238095238095233,0.7,1,participant,38,csp_4_empirical,0.5263157894736842,0.5263157894736842,0.47368421052631576,0.5789473684210527,0.525,0.5789473684210527,38,9,10,8,11,0.5388888888888889,7,True,75
0.1428571428571428,0.6428571428571428,0.5,0.6428571428571428,2,participant,42,spectral_baseline_6,0.5952380952380952,0.5952380952380952,0.5238095238095238,0.6666666666666666,0.5931623931623932,0.5260770975056689,42,11,10,7,14,0.5952380952380952,10,False,76
0.20833333333333337,0.75,0.5416666666666666,0.5714285714285714,3,participant,32,spectral_baseline_6,0.59375,0.5980392156862745,0.5294117647058824,0.6666666666666666,0.5933528836754643,0.5333333333333333,32,9,8,5,10,0.621031746031746,10,True,76
0.0,0.5,0.5,0.5,0,participant,42,csp_4_empirical,0.5,0.5,0.23809523809523808,0.7619047619047619,0.46317711503347536,0.5782312925170068,42,5,16,5,16,0.5,10,False,76
0.33333333333333326,0.8333333333333333,0.625,0.5,2,participant,32,csp_4_empirical,0.625,0.6313725490196078,0.5294117647058824,0.7333333333333333,0.6235294117647059,0.6745098039215687,32,9,8,4,11,0.6527777777777778,10,True,76
0.15178571428571425,0.4107142857142857,0.49107142857142855,0.3392857142857143,0,participant,45,spectral_baseline_6,0.4,0.39920948616600793,0.43478260869565216,0.36363636363636365,0.39881246907471546,0.35770750988142297,45,10,13,14,8,0.4136904761904762,2,False,77
0.3333333333333334,0.4107142857142857,0.5416666666666667,0.20833333333333331,1,participant,43,spectral_baseline_6,0.37209302325581395,0.3712121212121212,0.4090909090909091,0.3333333333333333,0.37073170731707317,0.3095238095238096,43,9,13,14,7,0.3869047619047619,2,True,77
0.1607142857142857,0.41964285714285715,0.3392857142857143,0.5,0,participant,45,csp_4_empirical,0.4222222222222222,0.4199604743083004,0.5217391304347826,0.3181818181818182,0.415,0.45256916996047436,45,12,11,15,7,0.4196428571428572,2,False,77
0.1517857142857143,0.3482142857142857,0.4583333333333333,0.5,0,participant,43,csp_4_empirical,0.4418604651162791,0.4383116883116883,0.5909090909090909,0.2857142857142857,0.42666666666666664,0.4956709956709957,43,13,9,15,6,0.435515873015873,2,True,77
0.1339285714285715,0.6696428571428572,0.5982142857142857,0.7321428571428572,3,participant,45,spectral_baseline_6,0.6666666666666666,0.6669960474308301,0.6521739130434783,0.6818181818181818,0.6666666666666666,0.6936758893280632,45,15,8,7,15,0.6666666666666666,11,False,78
0.125,0.6190476190476191,0.5,0.625,2,participant,34,spectral_baseline_6,0.5588235294117647,0.5588235294117647,0.5882352941176471,0.5294117647058824,0.5584415584415584,0.6505190311418685,34,10,7,8,9,0.5813492063492064,11,True,78
0.19642857142857145,0.41964285714285715,0.4464285714285714,0.6160714285714286,1,participant,45,csp_4_empirical,0.4888888888888889,0.4871541501976284,0.5652173913043478,0.4090909090909091,0.48481831757093086,0.4308300395256917,45,13,10,13,9,0.49404761904761907,11,False,78
0.42261904761904756,0.2857142857142857,0.5,0.7083333333333333,1,participant,34,csp_4_empirical,0.47058823529411764,0.47058823529411764,0.5294117647058824,0.4117647058823529,0.46875,0.46020761245674735,34,9,8,10,7,0.498015873015873,11,True,78
0.31250000000000006,0.6696428571428572,0.4642857142857143,0.35714285714285715,1,participant,45,spectral_baseline_6,0.4888888888888889,0.49702380952380953,0.375,0.6190476190476191,0.48481831757093086,0.5,45,9,15,8,13,0.4970238095238096,15,False,79
0.525,1.0,0.475,0.7,2,participant,30,spectral_baseline_6,0.7,0.6944444444444444,0.7222222222222222,0.6666666666666666,0.6914285714285715,0.6666666666666666,30,13,5,4,8,0.725,15,True,79
0.3214285714285714,0.7321428571428572,0.5446428571428572,0.8660714285714286,3,participant,45,csp_4_empirical,0.7111111111111111,0.7142857142857142,0.6666666666666666,0.7619047619047619,0.7111111111111111,0.7619047619047619,45,16,8,5,16,0.7142857142857144,15,False,79
0.10833333333333339,0.675,0.775,0.6666666666666666,3,participant,30,csp_4_empirical,0.7333333333333333,0.7222222222222222,0.7777777777777778,0.6666666666666666,0.7222222222222222,0.7638888888888888,30,14,4,4,8,0.7055555555555556,15,True,79
0.0803571428571429,0.6071428571428572,0.5267857142857143,0.6071428571428572,3,participant,45,spectral_baseline_6,0.5777777777777777,0.5803571428571428,0.6190476190476191,0.5416666666666666,0.5777777777777777,0.621031746031746,45,13,8,11,13,0.5803571428571429,7,False,80
0.2595238095238095,0.4571428571428572,0.6517857142857143,0.7166666666666667,2,participant,38,spectral_baseline_6,0.631578947368421,0.6305555555555555,0.65,0.6111111111111112,0.6305555555555555,0.6777777777777778,38,13,7,7,11,0.608531746031746,7,True,80
0.0892857142857143,0.5892857142857143,0.5357142857142857,0.625,3,participant,45,csp_4_empirical,0.5777777777777777,0.5833333333333333,0.6666666666666666,0.5,0.5769421078673924,0.6765873015873016,45,14,7,12,12,0.5833333333333334,7,False,80
0.13214285714285723,0.7142857142857143,0.7321428571428572,0.6,3,participant,38,csp_4_empirical,0.6842105263157895,0.6833333333333333,0.7,0.6666666666666666,0.6833333333333333,0.7916666666666666,38,14,6,6,12,0.6821428571428573,7,True,80
0.017857142857142905,0.6696428571428572,0.6517857142857143,0.6696428571428572,3,participant,45,spectral_baseline_6,0.6666666666666666,0.6650197628458498,0.7391304347826086,0.5909090909090909,0.6640119462419114,0.6126482213438734,45,17,6,9,13,0.6636904761904763,2,False,81
0.038690476190476164,0.6904761904761905,0.6517857142857143,0.6696428571428572,3,participant,43,spectral_baseline_6,0.6744186046511628,0.6695652173913043,0.7391304347826086,0.6,0.6699561403508771,0.6173913043478261,43,17,6,8,12,0.6706349206349206,2,True,81
0.3660714285714286,0.625,0.8035714285714286,0.4375,2,participant,45,csp_4_empirical,0.6222222222222222,0.616600790513834,0.8695652173913043,0.36363636363636365,0.5933014354066986,0.6324110671936759,45,20,3,14,8,0.6220238095238095,2,False,81
0.3571428571428572,0.5833333333333334,0.8660714285714286,0.5089285714285714,3,participant,43,csp_4_empirical,0.6744186046511628,0.6565217391304348,0.9130434782608695,0.4,0.6416666666666666,0.6760869565217391,43,21,2,12,8,0.6527777777777778,2,True,81
0.1339285714285714,0.6875,0.5892857142857143,0.7232142857142857,3,participant,45,spectral_baseline_6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6660069272637308,0.7103174603174603,45,14,7,8,16,0.6666666666666666,7,False,82
0.49404761904761907,0.7142857142857143,0.38095238095238093,0.875,2,participant,38,spectral_baseline_6,0.6578947368421053,0.6624649859943978,0.7058823529411765,0.6190476190476191,0.6576576576576576,0.7254901960784315,38,12,5,8,13,0.6567460317460317,7,True,82
0.125,0.6607142857142857,0.6607142857142857,0.5357142857142857,3,participant,45,csp_4_empirical,0.6222222222222222,0.6190476190476191,0.5714285714285714,0.6666666666666666,0.6192135390741662,0.6686507936507936,45,12,9,8,16,0.6190476190476191,7,False,82
0.05357142857142849,0.5,0.4642857142857143,0.5178571428571428,1,participant,38,csp_4_empirical,0.47368421052631576,0.46218487394957986,0.35294117647058826,0.5714285714285714,0.4602272727272727,0.46218487394957986,38,6,11,9,12,0.49404761904761907,7,True,82
0.0267857142857143,0.6875,0.6607142857142857,0.6696428571428572,3,participant,45,spectral_baseline_6,0.6666666666666666,0.6679841897233202,0.6086956521739131,0.7272727272727273,0.6660069272637308,0.7865612648221344,45,14,9,6,16,0.6726190476190476,2,False,83
0.1071428571428571,0.7142857142857143,0.6428571428571428,0.6071428571428572,3,participant,43,spectral_baseline_6,0.6511627906976745,0.6504329004329004,0.6190476190476191,0.6818181818181818,0.6504065040650406,0.7987012987012987,43,13,8,7,15,0.6547619047619048,2,True,83
0.3660714285714286,0.8660714285714286,0.5892857142857143,0.5,2,participant,45,csp_4_empirical,0.6444444444444445,0.6393280632411067,0.8695652173913043,0.4090909090909091,0.6218487394957983,0.6007905138339922,45,20,3,13,9,0.6517857142857143,2,False,83
0.2857142857142858,0.8571428571428572,0.5714285714285714,0.7321428571428572,3,participant,43,csp_4_empirical,0.7209302325581395,0.7207792207792207,0.7142857142857143,0.7272727272727273,0.7207792207792207,0.8073593073593074,43,15,6,6,16,0.7202380952380952,2,True,83
0.2053571428571429,0.4732142857142857,0.6160714285714286,0.6785714285714286,2,participant,45,spectral_baseline_6,0.5777777777777777,0.5780632411067194,0.5652173913043478,0.5909090909090909,0.5777777777777777,0.5889328063241106,45,13,10,9,13,0.5892857142857143,5,False,84
0.17559523809523803,0.5267857142857143,0.6142857142857143,0.7023809523809523,3,participant,40,spectral_baseline_6,0.6,0.606516290726817,0.7368421052631579,0.47619047619047616,0.595959595959596,0.5288220551378446,40,14,5,11,10,0.6144841269841269,5,True,84
0.0535714285714286,0.5625,0.6160714285714286,0.5982142857142857,3,participant,45,csp_4_empirical,0.5777777777777777,0.5790513833992095,0.5217391304347826,0.6363636363636364,0.5769421078673924,0.5691699604743083,45,12,11,8,14,0.5922619047619048,5,False,84
0.02678571428571419,0.6160714285714286,0.6285714285714286,0.6428571428571428,3,participant,40,csp_4_empirical,0.625,0.6228070175438596,0.5789473684210527,0.6666666666666666,0.6228786926461345,0.5914786967418546,40,11,8,7,14,0.6291666666666667,5,True,84
0.0803571428571429,0.8571428571428572,0.7857142857142857,0.8660714285714286,3,participant,45,spectral_baseline_6,0.8444444444444444,0.8438735177865613,0.8181818181818182,0.8695652173913043,0.8441365660564077,0.9347826086956521,45,18,4,3,20,0.8363095238095238,10,False,85
0.10952380952380958,0.8,0.75,0.6904761904761905,3,participant,35,spectral_baseline_6,0.7714285714285715,0.7712418300653594,0.7647058823529411,0.7777777777777778,0.7712418300653594,0.9052287581699346,35,13,4,4,14,0.7468253968253968,10,True,85
0.125,1.0,0.9375,0.875,3,participant,45,csp_4_empirical,0.9333333333333333,0.9347826086956521,1.0,0.8695652173913043,0.9332013854527461,0.9545454545454545,45,22,0,3,20,0.9375,10,False,85
0.1428571428571428,1.0,1.0,0.8571428571428572,3,participant,35,csp_4_empirical,0.9428571428571428,0.9444444444444444,1.0,0.8888888888888888,0.9428104575163399,0.9738562091503268,35,17,0,2,16,0.9523809523809524,10,True,85
0.2053571428571429,0.7321428571428572,0.6696428571428572,0.5267857142857143,3,participant,45,spectral_baseline_6,0.6444444444444445,0.6428571428571428,0.6666666666666666,0.6190476190476191,0.6428571428571428,0.7242063492063493,45,16,8,8,13,0.6428571428571429,11,False,86
0.0714285714285714,0.6071428571428572,0.625,0.6785714285714286,3,participant,34,spectral_baseline_6,0.6764705882352942,0.6363636363636364,0.7727272727272727,0.5,0.6386473429951691,0.7765151515151516,34,17,5,6,6,0.636904761904762,11,True,86
0.4285714285714286,1.0,0.8125,0.5714285714285714,3,participant,45,csp_4_empirical,0.8,0.7946428571428572,0.875,0.7142857142857143,0.7963800904977376,0.8948412698412699,45,21,3,6,15,0.7946428571428571,11,False,86
0.41666666666666663,1.0,0.9375,0.5833333333333334,3,participant,34,csp_4_empirical,0.8235294117647058,0.768939393939394,0.9545454545454546,0.5833333333333334,0.7875,0.7765151515151515,34,21,1,5,7,0.8402777777777778,11,True,86
0.0625,0.4642857142857143,0.5267857142857143,0.5089285714285714,2,participant,45,spectral_baseline_6,0.5111111111111111,0.5128458498023716,0.5909090909090909,0.43478260869565216,0.5089285714285714,0.5276679841897234,45,13,9,13,10,0.5,11,False,87
0.17380952380952386,0.6,0.5833333333333333,0.7571428571428571,3,participant,34,spectral_baseline_6,0.6470588235294118,0.6493055555555556,0.6111111111111112,0.6875,0.6470588235294118,0.5729166666666666,34,11,7,5,11,0.6468253968253969,11,True,87
0.2410714285714285,0.5446428571428572,0.7857142857142857,0.6785714285714286,3,participant,45,csp_4_empirical,0.6666666666666666,0.6650197628458498,0.5909090909090909,0.7391304347826086,0.6640119462419114,0.7173913043478262,45,13,9,6,17,0.6696428571428572,11,False,87
0.2857142857142857,0.4,0.5,0.6857142857142857,1,participant,34,csp_4_empirical,0.5294117647058824,0.5277777777777778,0.5555555555555556,0.5,0.5277777777777778,0.5520833333333334,34,10,8,8,8,0.5285714285714286,11,True,87
0.2589285714285714,0.7232142857142857,0.6696428571428572,0.4642857142857143,2,participant,45,spectral_baseline_6,0.6222222222222222,0.6190476190476191,0.5714285714285714,0.6666666666666666,0.6192135390741662,0.613095238095238,45,12,9,8,16,0.6190476190476191,5,False,89
0.2928571428571428,0.6904761904761905,0.7571428571428571,0.4642857142857143,2,participant,40,spectral_baseline_6,0.625,0.6237373737373737,0.6111111111111112,0.6363636363636364,0.6228786926461345,0.6287878787878787,40,11,7,8,14,0.6373015873015873,5,True,89
0.32142857142857145,0.33035714285714285,0.6517857142857143,0.5,1,participant,45,csp_4_empirical,0.5111111111111111,0.49404761904761907,0.23809523809523808,0.75,0.4665948275862069,0.5714285714285714,45,5,16,6,18,0.49404761904761907,5,False,89
0.3595238095238095,0.2976190476190476,0.6571428571428571,0.625,2,participant,40,csp_4_empirical,0.525,0.5328282828282829,0.6111111111111112,0.45454545454545453,0.5247029393370857,0.5580808080808081,40,11,7,12,10,0.5265873015873016,5,True,89
0.2767857142857143,0.3482142857142857,0.625,0.625,2,participant,45,spectral_baseline_6,0.5111111111111111,0.5128458498023716,0.43478260869565216,0.5909090909090909,0.5089285714285714,0.5296442687747036,45,10,13,9,13,0.5327380952380952,2,False,90
0.2142857142857143,0.4732142857142857,0.6428571428571428,0.6875,2,participant,43,spectral_baseline_6,0.5813953488372093,0.5822510822510822,0.5454545454545454,0.6190476190476191,0.5811688311688312,0.5324675324675325,43,12,10,8,13,0.6011904761904762,2,True,90
0.2321428571428572,0.6160714285714286,0.4464285714285714,0.6785714285714286,2,participant,45,csp_4_empirical,0.5777777777777777,0.5760869565217391,0.6521739130434783,0.5,0.5744151319064211,0.5039525691699605,45,15,8,11,11,0.5803571428571429,2,False,90
0.17559523809523814,0.6160714285714286,0.44047619047619047,0.5982142857142857,2,participant,43,csp_4_empirical,0.5581395348837209,0.5584415584415584,0.5454545454545454,0.5714285714285714,0.5581395348837209,0.5497835497835498,43,12,10,9,12,0.5515873015873016,2,True,90
0.3392857142857143,0.7857142857142857,0.7410714285714286,0.4464285714285714,2,participant,45,spectral_baseline_6,0.6666666666666666,0.6679841897233202,0.6086956521739131,0.7272727272727273,0.6660069272637308,0.7114624505928853,45,14,9,6,16,0.6577380952380952,3,False,91
0.3214285714285714,0.7857142857142857,0.7291666666666667,0.4642857142857143,2,participant,42,spectral_baseline_6,0.6666666666666666,0.6636155606407322,0.6956521739130435,0.631578947368421,0.6636155606407322,0.702517162471396,42,16,7,7,12,0.6597222222222222,3,True,91
0.2857142857142858,0.5803571428571428,0.8035714285714286,0.8660714285714286,3,participant,45,csp_4_empirical,0.7555555555555555,0.7539525691699605,0.8260869565217391,0.6818181818181818,0.7536087605774017,0.808300395256917,45,19,4,7,15,0.75,3,False,91
0.19345238095238093,0.6517857142857143,0.7083333333333333,0.8452380952380952,3,participant,42,csp_4_empirical,0.7380952380952381,0.72883295194508,0.8260869565217391,0.631578947368421,0.7306122448979592,0.7963386727688787,42,19,4,7,12,0.7351190476190476,3,True,91
0.25,0.6785714285714286,0.7410714285714286,0.9285714285714286,3,participant,45,spectral_baseline_6,0.7777777777777778,0.7776679841897234,0.7727272727272727,0.782608695652174,0.7776679841897234,0.8695652173913044,45,17,5,5,18,0.7827380952380952,10,False,93
0.2321428571428572,0.6428571428571428,0.8571428571428572,0.875,3,participant,35,spectral_baseline_6,0.7714285714285715,0.7696078431372549,0.8333333333333334,0.7058823529411765,0.7697368421052632,0.8333333333333333,35,15,3,5,12,0.7916666666666666,10,True,93
0.1339285714285714,0.9375,0.8035714285714286,0.9285714285714286,3,participant,45,csp_4_empirical,0.8888888888888888,0.8883399209486166,0.8636363636363636,0.9130434782608695,0.8886689757545769,0.9367588932806324,45,19,3,2,21,0.8898809523809524,10,False,93
0.0535714285714286,0.9285714285714286,0.9285714285714286,0.875,3,participant,35,csp_4_empirical,0.9142857142857143,0.9150326797385621,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9150326797385621,35,16,2,1,16,0.9107142857142857,10,True,93
0.2767857142857143,0.6785714285714286,0.5446428571428572,0.4017857142857143,2,participant,45,spectral_baseline_6,0.5333333333333333,0.5335968379446641,0.5217391304347826,0.5454545454545454,0.5333333333333333,0.549407114624506,45,12,11,10,12,0.5416666666666666,11,False,94
0.13095238095238104,0.7142857142857143,0.7142857142857143,0.5833333333333333,3,participant,34,spectral_baseline_6,0.6764705882352942,0.6840277777777778,0.5555555555555556,0.8125,0.6739319965126417,0.6944444444444444,34,10,8,3,13,0.6706349206349206,11,True,94
0.2321428571428572,0.7410714285714286,0.8035714285714286,0.5714285714285714,3,participant,45,csp_4_empirical,0.7111111111111111,0.7075098814229248,0.8695652173913043,0.5454545454545454,0.7016828148903621,0.8517786561264822,45,20,3,10,12,0.7053571428571429,11,False,94
0.23809523809523814,0.9285714285714286,0.6904761904761905,0.75,3,participant,34,csp_4_empirical,0.7941176470588235,0.7951388888888888,0.7777777777777778,0.8125,0.793939393939394,0.9027777777777778,34,14,4,3,13,0.7896825396825397,11,True,94
0.0803571428571428,0.7232142857142857,0.75,0.6696428571428572,3,participant,45,spectral_baseline_6,0.7111111111111111,0.7114624505928854,0.6956521739130435,0.7272727272727273,0.7111111111111111,0.758893280632411,45,16,7,6,16,0.7142857142857143,14,False,95
0.41666666666666674,0.9166666666666667,0.5,0.8333333333333333,2,participant,31,spectral_baseline_6,0.7096774193548387,0.7104166666666667,0.6875,0.7333333333333333,0.7096774193548387,0.8458333333333333,31,11,5,4,11,0.75,14,True,95
0.3660714285714286,0.5089285714285714,0.875,0.875,3,participant,45,csp_4_empirical,0.7555555555555555,0.7529644268774703,0.8695652173913043,0.6363636363636364,0.751131221719457,0.6758893280632411,45,20,3,8,14,0.7529761904761904,14,False,95
0.41666666666666674,0.6666666666666666,0.9166666666666667,0.5,2,participant,31,csp_4_empirical,0.7096774193548387,0.7,1.0,0.4,0.6759581881533101,0.6083333333333334,31,16,0,9,6,0.6944444444444443,14,True,95
0.22321428571428575,0.4732142857142857,0.6160714285714286,0.39285714285714285,1,participant,45,spectral_baseline_6,0.4888888888888889,0.49404761904761907,0.4166666666666667,0.5714285714285714,0.48787728847105394,0.5218253968253969,45,10,14,9,12,0.49404761904761907,6,False,96
0.23154761904761906,0.3875,0.6190476190476191,0.45,1,participant,39,spectral_baseline_6,0.48717948717948717,0.4891304347826087,0.4782608695652174,0.5,0.48412698412698413,0.48641304347826086,39,11,12,8,8,0.485515873015873,6,True,96
0.1428571428571428,0.4375,0.49107142857142855,0.5803571428571428,1,participant,45,csp_4_empirical,0.5111111111111111,0.5029761904761905,0.625,0.38095238095238093,0.4989878542510121,0.5079365079365079,45,15,9,13,8,0.5029761904761905,6,False,96
0.10952380952380952,0.45,0.5595238095238095,0.5375,2,participant,39,csp_4_empirical,0.5384615384615384,0.5326086956521738,0.5652173913043478,0.5,0.5307486631016043,0.5842391304347826,39,13,10,8,8,0.5156746031746032,6,True,96
0.2767857142857144,0.7946428571428572,0.5178571428571428,0.5982142857142857,3,participant,45,spectral_baseline_6,0.6444444444444445,0.6432806324110671,0.5909090909090909,0.6956521739130435,0.6428571428571428,0.5988142292490118,45,13,9,7,16,0.6369047619047619,3,False,97
0.2678571428571429,0.7857142857142857,0.5178571428571428,0.6190476190476191,3,participant,42,spectral_baseline_6,0.6428571428571429,0.6431818181818182,0.65,0.6363636363636364,0.6426545660805445,0.6227272727272727,42,13,7,8,14,0.6408730158730158,3,True,97
0.1428571428571428,0.8035714285714286,0.875,0.7321428571428572,3,participant,45,csp_4_empirical,0.8,0.8003952569169961,0.8181818181818182,0.782608695652174,0.8,0.8260869565217391,45,18,4,5,18,0.8035714285714285,3,False,97
0.10416666666666663,0.7857142857142857,0.7410714285714286,0.8452380952380952,3,participant,42,csp_4_empirical,0.7857142857142857,0.7863636363636364,0.8,0.7727272727272727,0.7855927396483267,0.8227272727272728,42,16,4,5,17,0.7906746031746031,3,True,97
0.11607142857142849,0.6696428571428572,0.6071428571428572,0.7232142857142857,3,participant,45,spectral_baseline_6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6660069272637308,0.623015873015873,45,16,8,7,14,0.6666666666666666,4,False,98
0.08928571428571419,0.7083333333333333,0.6190476190476191,0.6458333333333333,3,participant,41,spectral_baseline_6,0.6585365853658537,0.6566985645933014,0.6818181818181818,0.631578947368421,0.6566985645933014,0.69377990430622,41,15,7,7,12,0.6577380952380952,4,True,98
0.4017857142857143,0.7946428571428572,0.5357142857142857,0.9375,3,participant,45,csp_4_empirical,0.7555555555555555,0.7559523809523809,0.75,0.7619047619047619,0.7550717466600693,0.8392857142857144,45,18,6,5,16,0.7559523809523809,4,False,98
0.31845238095238104,0.8541666666666667,0.5357142857142857,0.8541666666666667,3,participant,41,csp_4_empirical,0.7560975609756098,0.7547846889952152,0.7727272727272727,0.7368421052631579,0.7547846889952152,0.8181818181818182,41,17,5,5,14,0.748015873015873,4,True,98
0.11607142857142855,0.4732142857142857,0.5357142857142857,0.41964285714285715,1,participant,45,spectral_baseline_6,0.4666666666666667,0.47619047619047616,0.3333333333333333,0.6190476190476191,0.46,0.37103174603174605,45,8,16,8,13,0.4761904761904761,1,False,99
0.15178571428571425,0.4732142857142857,0.5714285714285714,0.41964285714285715,1,participant,44,spectral_baseline_6,0.4772727272727273,0.4834368530020704,0.34782608695652173,0.6190476190476191,0.47043432757718473,0.4244306418219462,44,8,15,8,13,0.4880952380952381,1,True,99
0.2142857142857143,0.7410714285714286,0.6607142857142857,0.5267857142857143,3,participant,45,csp_4_empirical,0.6444444444444445,0.6428571428571428,0.6666666666666666,0.6190476190476191,0.6428571428571428,0.6865079365079365,45,16,8,8,13,0.6428571428571428,1,False,99
0.2142857142857143,0.75,0.7142857142857142,0.5357142857142857,3,participant,44,csp_4_empirical,0.6590909090909091,0.6614906832298137,0.6086956521739131,0.7142857142857143,0.6589147286821706,0.7515527950310559,44,14,9,6,15,0.6666666666666666,1,True,99
0.13392857142857145,0.4642857142857143,0.33035714285714285,0.4107142857142857,0,participant,45,spectral_baseline_6,0.4,0.4017857142857143,0.42857142857142855,0.375,0.4,0.31547619047619047,45,9,12,15,9,0.40178571428571425,10,False,101
0.08333333333333331,0.35,0.30952380952380953,0.39285714285714285,0,participant,35,spectral_baseline_6,0.34285714285714286,0.350328947368421,0.4375,0.2631578947368421,0.34070434070434075,0.3421052631578948,35,7,9,14,5,0.3507936507936508,10,True,101
0.0625,0.4732142857142857,0.4375,0.4107142857142857,0,participant,45,csp_4_empirical,0.4444444444444444,0.44047619047619047,0.38095238095238093,0.5,0.44001991040318567,0.40277777777777773,45,8,13,12,12,0.44047619047619047,10,False,101
0.07499999999999996,0.575,0.5,0.5357142857142857,2,participant,35,csp_4_empirical,0.5428571428571428,0.5296052631578947,0.375,0.6842105263157895,0.5238095238095238,0.48355263157894735,35,6,10,6,13,0.5369047619047619,10,True,101
0.0714285714285714,0.5714285714285714,0.5,0.5714285714285714,2,participant,42,spectral_baseline_6,0.5476190476190477,0.5476190476190477,0.6190476190476191,0.47619047619047616,0.5452991452991452,0.5873015873015872,42,13,8,11,10,0.5476190476190476,9,False,102
0.04166666666666674,0.5416666666666667,0.5357142857142857,0.5,2,participant,33,spectral_baseline_6,0.5454545454545454,0.5422794117647058,0.6470588235294118,0.4375,0.5386766076421249,0.5625,33,11,6,9,7,0.5257936507936508,9,True,102
0.0714285714285714,0.5,0.5,0.5714285714285714,1,participant,42,csp_4_empirical,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.4761904761904762,42,11,10,10,11,0.5238095238095238,9,False,102
