subject,task,model,qc_sensitivity,fold,test_run,training_runs,balanced_accuracy,accuracy,macro_f1,roc_auc,left_recall,right_recall,true_left_predicted_left,true_left_predicted_right,true_right_predicted_left,true_right_predicted_right,trial_count
35,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.9375,0.9333333333333333,0.9333333333333333,0.8928571428571429,1.0,0.875,7,0,1,7,15
35,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.5,0.42857142857142855,0.3,0.7083333333333334,0.0,1.0,0,8,0,6,14
35,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.75,0.7857142857142857,0.7543859649122806,0.9583333333333334,0.5,1.0,3,3,0,8,14
35,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.9375,0.9285714285714286,0.9282051282051282,0.875,1.0,0.875,6,0,1,7,14
36,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.33035714285714285,0.3333333333333333,0.33035714285714285,0.35714285714285715,0.375,0.2857142857142857,3,5,5,2,15
36,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.5892857142857143,0.6,0.5833333333333333,0.46428571428571425,0.42857142857142855,0.75,3,4,2,6,15
36,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.5892857142857143,0.6,0.5833333333333333,0.6428571428571429,0.75,0.42857142857142855,6,2,4,3,15
36,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.4,0.4,0.4,0.36,0.4,0.4,2,3,3,2,10
36,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.575,0.6153846153846154,0.5751633986928104,0.35000000000000003,0.4,0.75,2,3,2,6,13
36,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.8571428571428572,0.8333333333333334,0.8333333333333334,0.9142857142857143,1.0,0.7142857142857143,5,0,2,5,12
36,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.5803571428571428,0.6,0.55,0.5,0.875,0.2857142857142857,7,1,5,2,15
36,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.4107142857142857,0.4,0.3891402714932127,0.48214285714285715,0.5714285714285714,0.25,4,3,6,2,15
36,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.7142857142857143,0.7333333333333333,0.7,0.6607142857142857,1.0,0.42857142857142855,8,0,4,3,15
36,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.2,0.2,0.16666666666666666,0.28,0.0,0.4,0,5,3,2,10
36,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.55,0.5384615384615384,0.5357142857142857,0.55,0.6,0.5,3,2,4,4,13
36,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.42857142857142855,0.5,0.3333333333333333,0.5142857142857142,0.0,0.8571428571428571,0,5,1,6,12
37,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.5714285714285714,0.5714285714285714,0.5333333333333333,0.5102040816326531,0.8571428571428571,0.2857142857142857,6,1,5,2,14
37,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.7142857142857142,0.7142857142857143,0.7083333333333333,0.6326530612244898,0.5714285714285714,0.8571428571428571,4,3,1,6,14
37,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.2857142857142857,0.2857142857142857,0.2708333333333333,0.2857142857142857,0.14285714285714285,0.42857142857142855,1,6,4,3,14
37,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.6166666666666667,0.6363636363636364,0.6071428571428572,0.6333333333333333,0.8333333333333334,0.4,5,1,3,2,11
37,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.5178571428571428,0.45454545454545453,0.45,0.5357142857142857,0.2857142857142857,0.75,2,5,1,3,11
37,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.25,0.42857142857142855,0.3,0.5,0.0,0.5,0,1,3,3,7
37,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.5714285714285714,0.5714285714285714,0.475,0.5918367346938775,0.14285714285714285,1.0,1,6,0,7,14
37,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.5,0.5,0.4269005847953216,0.34693877551020413,0.8571428571428571,0.14285714285714285,6,1,6,1,14
37,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.5,0.5,0.3333333333333333,0.6326530612244898,1.0,0.0,7,0,7,0,14
37,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.4166666666666667,0.45454545454545453,0.3125,0.4666666666666667,0.8333333333333334,0.0,5,1,5,0,11
37,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.5,0.36363636363636365,0.26666666666666666,0.6071428571428572,0.0,1.0,0,7,0,4,11
37,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.4166666666666667,0.7142857142857143,0.4166666666666667,0.0,0.0,0.8333333333333334,0,1,1,5,7
38,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.4642857142857143,0.4666666666666667,0.4642857142857143,0.5535714285714286,0.5,0.42857142857142855,4,4,4,3,15
38,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.5982142857142857,0.6,0.5982142857142857,0.49999999999999994,0.625,0.5714285714285714,5,3,3,4,15
38,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.5178571428571428,0.5333333333333333,0.49760765550239233,0.6428571428571428,0.2857142857142857,0.75,2,5,2,6,15
38,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.6696428571428572,0.6666666666666666,0.6666666666666666,0.625,0.625,0.7142857142857143,5,3,2,5,15
38,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.6333333333333333,0.6363636363636364,0.6333333333333333,0.6666666666666666,0.6666666666666666,0.6,4,2,2,3,11
38,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.5238095238095238,0.5384615384615384,0.5125,0.6428571428571428,0.3333333333333333,0.7142857142857143,2,4,2,5,13
38,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.6875,0.6666666666666666,0.6411483253588517,0.5892857142857143,0.375,1.0,3,5,0,7,15
38,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.5803571428571428,0.6,0.55,0.9107142857142857,0.875,0.2857142857142857,7,1,5,2,15
38,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.5714285714285714,0.6,0.48863636363636365,0.5178571428571429,0.14285714285714285,1.0,1,6,0,8,15
38,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.5625,0.5333333333333333,0.4444444444444444,0.4464285714285714,0.125,1.0,1,7,0,7,15
38,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.7,0.7272727272727273,0.6857142857142857,1.0,1.0,0.4,6,0,3,2,11
38,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.5,0.5384615384615384,0.35,0.7380952380952381,0.0,1.0,0,6,0,7,13
39,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.6517857142857143,0.6666666666666666,0.6411483253588517,0.5535714285714286,0.875,0.42857142857142855,7,1,4,3,15
39,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.6875,0.6666666666666666,0.6411483253588517,0.6428571428571428,0.375,1.0,3,5,0,7,15
39,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.6696428571428572,0.6666666666666666,0.6666666666666666,0.6964285714285714,0.7142857142857143,0.625,5,2,3,5,15
39,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.6875,0.7142857142857143,0.6888888888888889,0.5833333333333334,0.875,0.5,7,1,3,3,14
39,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.6875,0.6428571428571429,0.625668449197861,0.5833333333333333,0.375,1.0,3,5,0,6,14
39,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.6696428571428572,0.6666666666666666,0.6666666666666666,0.6071428571428572,0.7142857142857143,0.625,5,2,3,5,15
39,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.5,0.4666666666666667,0.3181818181818182,0.4107142857142857,0.0,1.0,0,8,0,7,15
39,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.7321428571428572,0.7333333333333333,0.7321428571428572,0.6785714285714286,0.75,0.7142857142857143,6,2,2,5,15
39,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.5,0.4666666666666667,0.3181818181818182,0.5,1.0,0.0,7,0,8,0,15
39,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.5,0.42857142857142855,0.3,0.5208333333333333,0.0,1.0,0,8,0,6,14
39,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.5416666666666666,0.5714285714285714,0.5333333333333333,0.625,0.75,0.3333333333333333,6,2,4,2,14
39,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.5,0.4666666666666667,0.3181818181818182,0.5892857142857143,1.0,0.0,7,0,8,0,15
40,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.5892857142857143,0.6,0.5833333333333333,0.6071428571428571,0.42857142857142855,0.75,3,4,2,6,15
40,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.20535714285714285,0.2,0.19642857142857142,0.19642857142857145,0.2857142857142857,0.125,2,5,7,1,15
40,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.3214285714285714,0.3333333333333333,0.3055555555555555,0.3392857142857143,0.14285714285714285,0.5,1,6,4,4,15
40,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.34285714285714286,0.3333333333333333,0.3333333333333333,0.37142857142857144,0.4,0.2857142857142857,2,3,5,2,12
40,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.25,0.25,0.24475524475524477,0.2222222222222222,0.3333333333333333,0.16666666666666666,2,4,5,1,12
40,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.5571428571428572,0.5833333333333334,0.5555555555555556,0.42857142857142855,0.4,0.7142857142857143,2,3,2,5,12
40,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.5,0.5333333333333333,0.34782608695652173,0.5357142857142857,0.0,1.0,0,7,0,8,15
40,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.5267857142857143,0.5333333333333333,0.5248868778280543,0.6428571428571429,0.42857142857142855,0.625,3,4,3,5,15
40,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.4732142857142857,0.4666666666666667,0.4642857142857143,0.5714285714285714,0.5714285714285714,0.375,4,3,5,3,15
40,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.5,0.5833333333333334,0.3684210526315789,0.5142857142857142,0.0,1.0,0,5,0,7,12
40,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.5833333333333334,0.5833333333333334,0.4957983193277311,0.4722222222222222,0.16666666666666666,1.0,1,5,0,6,12
40,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.7857142857142857,0.75,0.7482517482517483,0.8857142857142857,1.0,0.5714285714285714,5,0,3,4,12
41,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.7142857142857142,0.7142857142857143,0.7083333333333333,0.7551020408163265,0.5714285714285714,0.8571428571428571,4,3,1,6,14
41,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.6428571428571428,0.6428571428571429,0.5906432748538011,0.5918367346938775,1.0,0.2857142857142857,7,0,5,2,14
41,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.5,0.5,0.47593582887700536,0.6938775510204082,0.2857142857142857,0.7142857142857143,2,5,2,5,14
41,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.65,0.6363636363636364,0.6333333333333333,0.7333333333333334,0.5,0.8,3,3,1,4,11
41,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.6428571428571428,0.6428571428571429,0.5906432748538011,0.4897959183673469,1.0,0.2857142857142857,7,0,5,2,14
41,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.5,0.5,0.47593582887700536,0.6326530612244898,0.2857142857142857,0.7142857142857143,2,5,2,5,14
41,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.42857142857142855,0.42857142857142855,0.3,0.6734693877551021,0.8571428571428571,0.0,6,1,7,0,14
41,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.5,0.5,0.47593582887700536,0.40816326530612246,0.7142857142857143,0.2857142857142857,5,2,5,2,14
41,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.5,0.5,0.47593582887700536,0.5306122448979591,0.7142857142857143,0.2857142857142857,5,2,5,2,14
41,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.5,0.5454545454545454,0.35294117647058826,0.9,1.0,0.0,6,0,5,0,11
41,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.2857142857142857,0.2857142857142857,0.2222222222222222,0.42857142857142855,0.5714285714285714,0.0,4,3,7,0,14
41,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.5714285714285714,0.5714285714285714,0.5333333333333333,0.673469387755102,0.8571428571428571,0.2857142857142857,6,1,5,2,14
42,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.5892857142857143,0.6,0.5833333333333333,0.48214285714285715,0.42857142857142855,0.75,3,4,2,6,15
42,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.6607142857142857,0.6666666666666666,0.660633484162896,0.7321428571428571,0.75,0.5714285714285714,6,2,3,4,15
42,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.6071428571428572,0.6,0.5982142857142857,0.5,0.7142857142857143,0.5,5,2,4,4,15
42,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.5892857142857143,0.6,0.5833333333333333,0.5,0.42857142857142855,0.75,3,4,2,6,15
42,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.6309523809523809,0.6153846153846154,0.606060606060606,0.6666666666666666,0.42857142857142855,0.8333333333333334,3,4,1,5,13
42,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.5416666666666666,0.5,0.4949494949494949,0.3333333333333333,0.75,0.3333333333333333,3,1,4,2,10
42,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.8571428571428572,0.8666666666666667,0.8611111111111112,0.7857142857142857,0.7142857142857143,1.0,5,2,0,8,15
42,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.8660714285714286,0.8666666666666667,0.8660714285714286,0.9642857142857143,0.875,0.8571428571428571,7,1,1,6,15
42,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.6160714285714286,0.6,0.5833333333333333,0.7142857142857143,0.8571428571428571,0.375,6,1,5,3,15
42,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.7142857142857143,0.7333333333333333,0.7,0.7857142857142857,0.42857142857142855,1.0,3,4,0,8,15
42,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.7023809523809523,0.6923076923076923,0.6904761904761905,0.7380952380952381,0.5714285714285714,0.8333333333333334,4,3,1,5,13
42,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.6666666666666666,0.6,0.5833333333333333,0.625,1.0,0.3333333333333333,4,0,4,2,10
43,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.5625,0.5333333333333333,0.4444444444444444,0.7321428571428571,0.125,1.0,1,7,0,7,15
43,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.5625,0.5333333333333333,0.4444444444444444,0.6428571428571429,1.0,0.125,7,0,7,1,15
43,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.45535714285714285,0.4666666666666667,0.4444444444444444,0.4464285714285714,0.625,0.2857142857142857,5,3,5,2,15
43,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.5833333333333334,0.5454545454545454,0.47619047619047616,0.7666666666666667,0.16666666666666666,1.0,1,5,0,5,11
43,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.5625,0.5,0.5,0.65625,0.75,0.375,3,1,5,3,12
43,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.45535714285714285,0.4666666666666667,0.4444444444444444,0.4107142857142857,0.625,0.2857142857142857,5,3,5,2,15
43,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.49107142857142855,0.4666666666666667,0.4,0.4821428571428571,0.125,0.8571428571428571,1,7,1,6,15
43,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.4107142857142857,0.4,0.3891402714932127,0.5357142857142858,0.5714285714285714,0.25,4,3,6,2,15
43,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.4464285714285714,0.4666666666666667,0.4,0.6428571428571428,0.75,0.14285714285714285,6,2,6,1,15
43,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.6333333333333333,0.6363636363636364,0.6333333333333333,0.7666666666666667,0.6666666666666666,0.6,4,2,2,3,11
43,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.375,0.4166666666666667,0.37777777777777777,0.46875,0.25,0.5,1,3,4,4,12
43,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.5625,0.5333333333333333,0.4444444444444444,0.5178571428571428,0.125,1.0,1,7,0,7,15
44,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.5089285714285714,0.5333333333333333,0.4444444444444444,0.5,0.14285714285714285,0.875,1,6,1,7,15
44,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.6696428571428572,0.6666666666666666,0.6666666666666666,0.6428571428571428,0.7142857142857143,0.625,5,2,3,5,15
44,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.45535714285714285,0.4666666666666667,0.4444444444444444,0.5178571428571428,0.625,0.2857142857142857,5,3,5,2,15
44,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.4375,0.5384615384615384,0.35,0.44999999999999996,0.0,0.875,0,5,1,7,13
44,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.5357142857142857,0.5333333333333333,0.5333333333333333,0.5357142857142858,0.5714285714285714,0.5,4,3,4,4,15
