subject,test_run,size,balanced_accuracy,fists_recall,feet_recall,variant_count,test_trial_count
82,10,22,0.4910714285714286,0.625,0.35714285714285715,2,15
82,10,26,0.5580357142857143,0.6875,0.42857142857142855,2,15
82,10,28,0.5535714285714286,0.25,0.8571428571428571,1,15
82,14,14,0.5223214285714286,0.1875,0.8571428571428571,2,15
82,14,18,0.5178571428571429,0.25,0.7857142857142857,2,15
82,14,22,0.5491071428571429,0.3125,0.7857142857142857,2,15
82,14,26,0.5758928571428572,0.4375,0.7142857142857143,2,15
82,14,28,0.5446428571428572,0.375,0.7142857142857143,1,15
83,6,14,0.5,0.0,1.0,2,15
83,6,18,0.5,0.0,1.0,2,15
83,6,22,0.5,0.0,1.0,2,15
83,6,26,0.5,0.0,1.0,2,15
83,6,28,0.5,0.0,1.0,1,15
83,10,14,0.5803571428571429,0.7857142857142857,0.375,2,15
83,10,18,0.6473214285714286,0.8571428571428571,0.4375,2,15
83,10,22,0.42857142857142855,0.8571428571428571,0.0,2,15
83,10,26,0.7767857142857143,0.9285714285714286,0.625,2,15
83,10,28,0.8125,1.0,0.625,1,15
83,14,14,0.5803571428571428,0.2857142857142857,0.875,2,15
83,14,18,0.5803571428571428,0.2857142857142857,0.875,2,15
83,14,22,0.65625,0.5,0.8125,2,15
83,14,26,0.6517857142857143,0.42857142857142855,0.875,2,15
83,14,28,0.6517857142857143,0.42857142857142855,0.875,1,15
84,6,14,0.5401785714285714,0.6428571428571428,0.4375,2,15
84,6,18,0.6875,1.0,0.375,2,15
84,6,22,0.6116071428571429,0.7857142857142857,0.4375,2,15
84,6,26,0.6696428571428572,0.7142857142857143,0.625,2,15
84,6,28,0.5982142857142857,0.5714285714285714,0.625,1,15
84,10,14,0.5223214285714286,0.8571428571428572,0.1875,2,15
84,10,18,0.5,1.0,0.0,2,15
84,10,22,0.53125,1.0,0.0625,2,15
84,10,26,0.5267857142857143,0.9285714285714286,0.125,2,15
84,10,28,0.5625,1.0,0.125,1,15
84,14,14,0.5803571428571428,0.875,0.2857142857142857,2,15
84,14,18,0.6517857142857143,0.875,0.42857142857142855,2,15
84,14,22,0.5803571428571428,0.875,0.2857142857142857,2,15
84,14,26,0.6160714285714286,0.875,0.3571428571428571,2,15
84,14,28,0.6517857142857143,0.875,0.42857142857142855,1,15
85,6,14,0.875,0.75,1.0,2,15
85,6,18,0.875,0.75,1.0,2,15
85,6,22,0.875,0.75,1.0,2,15
85,6,26,0.84375,0.6875,1.0,2,15
85,6,28,0.875,0.75,1.0,1,15
85,10,14,0.9285714285714286,0.8571428571428571,1.0,2,15
85,10,18,0.9642857142857143,0.9285714285714286,1.0,2,15
85,10,22,1.0,1.0,1.0,2,15
85,10,26,1.0,1.0,1.0,2,15
85,10,28,1.0,1.0,1.0,1,15
85,14,14,0.90625,0.8125,1.0,2,15
85,14,18,0.96875,0.9375,1.0,2,15
85,14,22,0.9375,0.875,1.0,2,15
85,14,26,0.9375,0.875,1.0,2,15
85,14,28,0.9375,0.875,1.0,1,15
86,6,14,0.7857142857142857,0.5714285714285714,1.0,2,15
86,6,18,0.8973214285714286,0.8571428571428571,0.9375,2,15
86,6,22,0.8660714285714286,0.8571428571428571,0.875,2,15
86,6,26,0.9017857142857143,0.9285714285714286,0.875,2,15
86,6,28,0.8660714285714286,0.8571428571428571,0.875,1,15
86,10,14,0.6116071428571429,0.7857142857142857,0.4375,2,15
86,10,18,0.9642857142857143,0.9285714285714286,1.0,2,15
86,10,22,0.9642857142857143,0.9285714285714286,1.0,2,15
86,10,26,0.9642857142857143,0.9285714285714286,1.0,2,15
86,10,28,1.0,1.0,1.0,1,15
86,14,14,0.375,0.5,0.25,2,15
86,14,18,0.3660714285714286,0.3571428571428571,0.375,2,15
86,14,22,0.9375,1.0,0.875,2,15
86,14,26,0.8392857142857143,0.9285714285714286,0.75,2,15
86,14,28,0.9375,1.0,0.875,1,15
87,6,14,0.5580357142857143,0.4285714285714286,0.6875,2,15
87,6,18,0.5580357142857143,0.42857142857142855,0.6875,2,15
87,6,22,0.6651785714285714,0.6428571428571428,0.6875,2,15
87,6,26,0.6741071428571428,0.7857142857142857,0.5625,2,15
87,6,28,0.6785714285714286,0.8571428571428571,0.5,1,15
87,10,14,0.6026785714285714,0.5625,0.6428571428571428,2,15
87,10,18,0.5133928571428572,0.3125,0.7142857142857143,2,15
87,10,22,0.5491071428571429,0.3125,0.7857142857142857,2,15
87,10,26,0.7053571428571429,0.625,0.7857142857142857,2,15
87,10,28,0.6696428571428572,0.625,0.7142857142857143,1,15
87,14,14,0.5848214285714286,0.8125,0.3571428571428571,2,15
87,14,18,0.5178571428571428,0.75,0.2857142857142857,2,15
87,14,22,0.6071428571428571,1.0,0.21428571428571427,2,15
87,14,26,0.5714285714285714,1.0,0.14285714285714285,2,15
87,14,28,0.7142857142857143,1.0,0.42857142857142855,1,15
89,6,14,0.5535714285714286,0.25,0.8571428571428572,2,15
89,6,18,0.5625,0.625,0.5,2,15
89,6,22,0.5,0.0,1.0,2,15
89,6,26,0.5,1.0,0.0,2,15
89,6,28,0.5,1.0,0.0,1,15
89,10,14,0.6116071428571429,0.4375,0.7857142857142857,2,15
89,10,18,0.48214285714285715,0.25,0.7142857142857142,2,15
89,10,22,0.6428571428571429,0.5,0.7857142857142857,2,15
89,10,26,0.5491071428571429,0.3125,0.7857142857142857,2,15
89,10,28,0.39285714285714285,0.5,0.2857142857142857,1,15
89,14,14,0.47321428571428575,0.375,0.5714285714285714,2,15
89,14,18,0.5669642857142857,0.5625,0.5714285714285714,2,15
89,14,22,0.5580357142857142,0.6875,0.42857142857142855,2,15
89,14,26,0.6607142857142857,0.75,0.5714285714285714,2,15
89,14,28,0.7946428571428572,0.875,0.7142857142857143,1,15
90,6,14,0.5,1.0,0.0,2,15
90,6,18,0.5,1.0,0.0,2,15
90,6,22,0.6785714285714286,1.0,0.3571428571428571,2,15
90,6,26,0.5714285714285714,1.0,0.14285714285714285,2,15
90,6,28,0.7232142857142857,0.875,0.5714285714285714,1,15
90,10,14,0.5133928571428571,0.7142857142857142,0.3125,2,15
90,10,18,0.5178571428571429,0.7857142857142857,0.25,2,15
90,10,22,0.5446428571428572,0.7142857142857142,0.375,2,15
90,10,26,0.48660714285714285,0.7857142857142857,0.1875,2,15
90,10,28,0.49107142857142855,0.8571428571428571,0.125,1,15
90,14,14,0.5669642857142858,0.5714285714285714,0.5625,2,15
90,14,18,0.6294642857142857,0.5714285714285714,0.6875,2,15
90,14,22,0.59375,0.5,0.6875,2,15
90,14,26,0.5267857142857143,0.42857142857142855,0.625,2,15
90,14,28,0.5267857142857143,0.42857142857142855,0.625,1,15
91,6,14,0.7098214285714286,0.5625,0.8571428571428571,2,15
91,6,18,0.8035714285714286,0.75,0.8571428571428571,2,15
91,6,22,0.7723214285714286,0.6875,0.8571428571428571,2,15
91,6,26,0.8035714285714286,0.75,0.8571428571428571,2,15
91,6,28,0.8035714285714286,0.75,0.8571428571428571,1,15
91,10,14,0.49107142857142855,0.3571428571428571,0.625,2,15
91,10,18,0.625,0.5,0.75,2,15
91,10,22,0.5848214285714286,0.3571428571428571,0.8125,2,15
91,10,26,0.6205357142857143,0.42857142857142855,0.8125,2,15
91,10,28,0.5892857142857143,0.42857142857142855,0.75,1,15
91,14,14,0.4732142857142857,0.07142857142857142,0.875,2,15
91,14,18,0.5178571428571428,0.2857142857142857,0.75,2,15
91,14,22,0.625,0.5,0.75,2,15
91,14,26,0.8392857142857143,0.9285714285714286,0.75,2,15
91,14,28,0.8035714285714286,0.8571428571428571,0.75,1,15
93,6,14,0.8035714285714286,0.75,0.8571428571428571,2,15
93,6,18,0.7410714285714286,0.625,0.8571428571428571,2,15
93,6,22,0.8973214285714286,0.9375,0.8571428571428571,2,15
93,6,26,0.9285714285714286,1.0,0.8571428571428571,2,15
93,6,28,0.9285714285714286,1.0,0.8571428571428571,1,15
93,10,14,0.7767857142857143,0.625,0.9285714285714286,2,15
93,10,18,0.8035714285714286,0.75,0.8571428571428571,2,15
93,10,22,0.8705357142857143,0.8125,0.9285714285714286,2,15
93,10,26,0.90625,0.8125,1.0,2,15
93,10,28,0.9375,0.875,1.0,1,15
93,14,14,0.8035714285714286,0.8571428571428571,0.75,2,15
93,14,18,0.8035714285714286,0.8571428571428571,0.75,2,15
93,14,22,0.8035714285714286,0.8571428571428571,0.75,2,15
93,14,26,0.8035714285714286,0.8571428571428571,0.75,2,15
93,14,28,0.8035714285714286,0.8571428571428571,0.75,1,15
94,6,14,0.7946428571428572,0.7142857142857142,0.875,2,15
94,6,18,0.8214285714285714,0.6428571428571428,1.0,2,15
94,6,22,0.8214285714285714,0.6428571428571428,1.0,2,15
94,6,26,0.71875,0.5,0.9375,2,15
94,6,28,0.5714285714285714,0.14285714285714285,1.0,1,15
94,10,14,0.6428571428571428,1.0,0.2857142857142857,2,15
94,10,18,0.8214285714285714,1.0,0.6428571428571428,2,15
94,10,22,0.8571428571428572,1.0,0.7142857142857142,2,15
94,10,26,0.8616071428571429,0.9375,0.7857142857142857,2,15
94,10,28,1.0,1.0,1.0,1,15
94,14,14,0.7321428571428572,0.7142857142857143,0.75,2,15
94,14,18,0.7321428571428572,0.7142857142857143,0.75,2,15
94,14,22,0.6875,0.5,0.875,2,15
94,14,26,0.7321428571428572,0.7142857142857143,0.75,2,15
94,14,28,0.7321428571428572,0.7142857142857143,0.75,1,15
95,6,14,0.53125,0.5625,0.5,2,15
95,6,18,0.6875,0.375,1.0,2,15
95,6,22,0.71875,0.4375,1.0,2,15
95,6,26,0.78125,0.5625,1.0,2,15
95,6,28,0.875,0.75,1.0,1,15
95,10,14,0.5982142857142857,0.5714285714285714,0.625,2,15
95,10,18,0.6294642857142857,0.5714285714285714,0.6875,2,15
95,10,22,0.4776785714285714,0.14285714285714285,0.8125,2,15
95,10,26,0.65625,0.5,0.8125,2,15
95,10,28,0.5089285714285714,0.14285714285714285,0.875,1,15
95,14,14,0.6473214285714286,0.8571428571428572,0.4375,2,15
95,14,18,0.8125,1.0,0.625,2,15
95,14,22,0.8125,1.0,0.625,2,15
95,14,26,0.8125,1.0,0.625,2,15
95,14,28,0.8125,1.0,0.625,1,15
96,6,14,0.65625,0.5,0.8125,2,15
96,6,18,0.5491071428571428,0.2857142857142857,0.8125,2,15
96,6,22,0.6919642857142857,0.5714285714285714,0.8125,2,15
96,6,26,0.5535714285714286,0.3571428571428571,0.75,2,15
96,6,28,0.5892857142857143,0.42857142857142855,0.75,1,15
96,10,14,0.38839285714285715,0.21428571428571427,0.5625,2,15
96,10,18,0.45089285714285715,0.21428571428571427,0.6875,2,15
96,10,22,0.40625,0.0,0.8125,2,15
96,10,26,0.40625,0.0,0.8125,2,15
96,10,28,0.4375,0.0,0.875,1,15
96,14,14,0.5223214285714286,0.8571428571428571,0.1875,2,15
96,14,18,0.45982142857142855,0.8571428571428571,0.0625,2,15
96,14,22,0.49107142857142855,0.8571428571428571,0.125,2,15
96,14,26,0.49107142857142855,0.8571428571428571,0.125,2,15
96,14,28,0.49107142857142855,0.8571428571428571,0.125,1,15
97,6,14,0.625,0.25,1.0,2,15
97,6,18,0.6830357142857143,0.4375,0.9285714285714286,2,15
97,6,22,0.8080357142857143,0.6875,0.9285714285714286,2,15
97,6,26,0.8660714285714286,0.875,0.8571428571428572,2,15
97,6,28,0.875,0.75,1.0,1,15
97,10,14,0.5446428571428571,0.21428571428571427,0.875,2,15
97,10,18,0.5401785714285714,0.14285714285714285,0.9375,2,15
97,10,22,0.5044642857142857,0.07142857142857142,0.9375,2,15
97,10,26,0.6875,0.5,0.875,2,15
97,10,28,0.8660714285714286,0.8571428571428571,0.875,1,15
97,14,14,0.6741071428571428,0.5625,0.7857142857142857,2,15
97,14,18,0.5625,0.625,0.5,2,15
97,14,22,0.6339285714285714,0.625,0.6428571428571428,2,15
97,14,26,0.6785714285714286,0.5,0.8571428571428572,2,15
97,14,28,0.7410714285714286,0.625,0.8571428571428571,1,15
98,6,14,0.7633928571428572,0.7142857142857143,0.8125,2,15
98,6,18,0.8660714285714286,0.8571428571428571,0.875,2,15
98,6,22,0.9017857142857143,0.9285714285714286,0.875,2,15
98,6,26,0.9017857142857143,0.9285714285714286,0.875,2,15
98,6,28,0.9375,1.0,0.875,1,15
98,10,14,0.6875,0.5,0.875,2,15
98,10,18,0.7946428571428572,0.7142857142857142,0.875,2,15
98,10,22,0.8303571428571429,0.7857142857142857,0.875,2,15
98,10,26,0.7678571428571429,0.7857142857142857,0.75,2,15
98,10,28,0.7321428571428572,0.7142857142857143,0.75,1,15
98,14,14,0.6875,1.0,0.375,2,15
98,14,18,0.6875,1.0,0.375,2,15
98,14,22,0.5758928571428572,0.7142857142857142,0.4375,2,15
98,14,26,0.6071428571428572,0.7142857142857142,0.5,2,15
98,14,28,0.5357142857142857,0.5714285714285714,0.5,1,15
99,6,14,0.4375,0.5,0.375,2,15
99,6,18,0.6116071428571429,0.7857142857142857,0.4375,2,15
99,6,22,0.6160714285714286,0.8571428571428571,0.375,2,15
99,6,26,0.5669642857142857,0.5714285714285714,0.5625,2,15
99,6,28,0.5357142857142857,0.5714285714285714,0.5,1,15
99,10,14,0.4732142857142857,0.5714285714285714,0.375,2,15
99,10,18,0.53125,0.5,0.5625,2,15
99,10,22,0.5357142857142858,0.5714285714285714,0.5,2,15
99,10,26,0.5714285714285714,0.6428571428571428,0.5,2,15
99,10,28,0.5357142857142857,0.5714285714285714,0.5,1,15
99,14,14,0.5401785714285714,0.6428571428571428,0.4375,2,15
99,14,18,0.5848214285714286,0.3571428571428571,0.8125,2,15
99,14,22,0.6607142857142857,0.5714285714285714,0.75,2,15
99,14,26,0.59375,0.5,0.6875,2,15
99,14,28,0.6071428571428572,0.7142857142857143,0.5,1,15
101,6,14,0.4196428571428571,0.625,0.21428571428571427,2,15
101,6,18,0.39732142857142855,0.4375,0.3571428571428571,2,15
101,6,22,0.41964285714285715,0.125,0.7142857142857143,2,15
101,6,26,0.42857142857142855,0.5,0.3571428571428571,2,15
101,6,28,0.5,1.0,0.0,1,15
101,10,14,0.5,0.5,0.5,2,15
101,10,18,0.6607142857142857,0.75,0.5714285714285714,2,15
101,10,22,0.5669642857142857,0.5625,0.5714285714285714,2,15
101,10,26,0.5714285714285714,0.5,0.6428571428571428,2,15
101,10,28,0.4017857142857143,0.375,0.42857142857142855,1,15
101,14,14,0.45089285714285715,0.1875,0.7142857142857143,2,15
101,14,18,0.5848214285714286,0.8125,0.3571428571428571,2,15
101,14,22,0.46875,0.9375,0.0,2,15
101,14,26,0.4375,0.875,0.0,2,15
101,14,28,0.4375,0.875,0.0,1,15
102,6,14,0.7142857142857143,0.8571428571428572,0.5714285714285714,2,14
102,6,18,0.6428571428571428,1.0,0.2857142857142857,2,14
102,6,22,0.6071428571428571,1.0,0.21428571428571427,2,14
102,6,26,0.6428571428571428,1.0,0.2857142857142857,2,14
102,6,28,0.5714285714285714,1.0,0.14285714285714285,1,14
102,10,14,0.5,0.5,0.5,2,14
102,10,18,0.5357142857142857,0.07142857142857142,1.0,2,14
102,10,22,0.5,0.0,1.0,2,14
102,10,26,0.5,0.0,1.0,2,14
102,10,28,0.5,0.0,1.0,1,14
102,14,14,0.39285714285714285,0.5714285714285714,0.21428571428571427,2,14
102,14,18,0.42857142857142855,0.5714285714285714,0.2857142857142857,2,14
102,14,22,0.4642857142857143,0.6428571428571428,0.2857142857142857,2,14
102,14,26,0.42857142857142855,0.5714285714285714,0.2857142857142857,2,14
102,14,28,0.5,0.7142857142857143,0.2857142857142857,1,14
103,6,14,0.5625,0.625,0.5,2,15
103,6,18,0.5,0.5,0.5,2,15
103,6,22,0.5714285714285714,0.5,0.6428571428571428,2,15
103,6,26,0.6383928571428572,0.5625,0.7142857142857143,2,15
103,6,28,0.6071428571428572,0.5,0.7142857142857143,1,15
103,10,14,0.5401785714285714,0.6428571428571428,0.4375,2,15
103,10,18,0.5625,1.0,0.125,2,15
103,10,22,0.5848214285714286,0.8571428571428571,0.3125,2,15
103,10,26,0.6205357142857143,0.9285714285714286,0.3125,2,15
103,10,28,0.6875,1.0,0.375,1,15
103,14,14,0.53125,1.0,0.0625,2,15
103,14,18,0.5625,1.0,0.125,2,15
103,14,22,0.625,1.0,0.25,2,15
103,14,26,0.84375,1.0,0.6875,2,15
103,14,28,0.875,1.0,0.75,1,15
104,6,14,0.7098214285714286,0.8571428571428572,0.5625,2,15
104,6,18,0.8973214285714286,0.8571428571428571,0.9375,2,15
104,6,22,0.8348214285714286,0.8571428571428572,0.8125,2,15
104,6,26,0.8348214285714286,0.8571428571428572,0.8125,2,15
104,6,28,0.875,1.0,0.75,1,15
104,10,14,0.96875,0.9375,1.0,2,15
104,10,18,0.9017857142857143,0.875,0.9285714285714286,2,15
104,10,22,0.9375,0.875,1.0,2,15
104,10,26,0.8660714285714286,0.875,0.8571428571428572,2,15
104,10,28,0.9375,0.875,1.0,1,15
104,14,14,0.7053571428571429,0.7857142857142857,0.625,2,15
104,14,18,0.7008928571428572,0.7142857142857143,0.6875,2,15
104,14,22,0.7098214285714286,0.8571428571428571,0.5625,2,15
104,14,26,0.7053571428571429,0.7857142857142857,0.625,2,15
104,14,28,0.5982142857142857,0.5714285714285714,0.625,1,15
105,6,14,0.6383928571428572,0.5625,0.7142857142857143,2,15
105,6,18,0.6607142857142857,0.75,0.5714285714285714,2,15
105,6,22,0.6919642857142857,0.8125,0.5714285714285714,2,15
105,6,26,0.7232142857142857,0.875,0.5714285714285714,2,15
105,6,28,0.7232142857142857,0.875,0.5714285714285714,1,15
105,10,14,0.5133928571428571,0.3125,0.7142857142857142,2,15
105,10,18,0.6785714285714286,0.5,0.8571428571428571,2,15
105,10,22,0.6339285714285714,0.625,0.6428571428571428,2,15
105,10,26,0.6696428571428572,0.625,0.7142857142857143,2,15
105,10,28,0.6696428571428572,0.625,0.7142857142857143,1,15
105,14,14,0.5714285714285714,0.5,0.6428571428571428,2,15
105,14,18,0.5401785714285714,0.4375,0.6428571428571428,2,15
105,14,22,0.4732142857142857,0.375,0.5714285714285714,2,15
105,14,26,0.5669642857142857,0.5625,0.5714285714285714,2,15
105,14,28,0.6696428571428572,0.625,0.7142857142857143,1,15
106,6,14,0.4464285714285714,0.14285714285714285,0.75,2,15
106,6,18,0.5535714285714286,0.3571428571428571,0.75,2,15
106,6,22,0.5714285714285714,0.6428571428571428,0.5,2,15
106,6,26,0.6428571428571429,0.7857142857142857,0.5,2,15
106,6,28,0.6785714285714286,0.8571428571428571,0.5,1,15
106,10,14,0.5803571428571428,0.875,0.2857142857142857,2,15
106,10,18,0.6830357142857142,0.9375,0.42857142857142855,2,15
106,10,22,0.7232142857142858,0.875,0.5714285714285714,2,15
106,10,26,0.7232142857142858,0.875,0.5714285714285714,2,15
106,10,28,0.7232142857142857,0.875,0.5714285714285714,1,15
106,14,14,0.7142857142857143,0.5,0.9285714285714286,2,15
106,14,18,0.7410714285714286,0.625,0.8571428571428571,2,15
106,14,22,0.6473214285714286,0.4375,0.8571428571428572,2,15
106,14,26,0.6160714285714286,0.375,0.8571428571428572,2,15
106,14,28,0.6160714285714286,0.375,0.8571428571428571,1,15
107,6,14,0.6071428571428571,0.21428571428571427,1.0,2,15
107,6,18,0.6116071428571428,0.2857142857142857,0.9375,2,15
107,6,22,0.6517857142857143,0.42857142857142855,0.875,2,15
107,6,26,0.5892857142857143,0.42857142857142855,0.75,2,15
107,6,28,0.5892857142857143,0.42857142857142855,0.75,1,15
107,10,14,0.6071428571428572,0.5,0.7142857142857143,2,15
107,10,18,0.5401785714285714,0.4375,0.6428571428571428,2,15
107,10,22,0.5357142857142857,0.5,0.5714285714285714,2,15
107,10,26,0.5580357142857143,0.6875,0.42857142857142855,2,15
107,10,28,0.5892857142857143,0.75,0.42857142857142855,1,15
107,14,14,0.5758928571428572,0.7142857142857143,0.4375,2,15
107,14,18,0.6741071428571428,0.7857142857142857,0.5625,2,15
107,14,22,0.7098214285714286,0.8571428571428571,0.5625,2,15
107,14,26,0.7901785714285714,0.6428571428571428,0.9375,2,15
107,14,28,0.8571428571428572,0.7142857142857143,1.0,1,15
108,6,14,0.5535714285714286,0.3571428571428571,0.75,2,15
108,6,18,0.45535714285714285,0.2857142857142857,0.625,2,15
108,6,22,0.5446428571428572,0.7142857142857142,0.375,2,15
108,6,26,0.5758928571428572,0.7142857142857143,0.4375,2,15
108,6,28,0.6696428571428572,0.7142857142857143,0.625,1,15
108,10,14,0.6919642857142857,0.5714285714285714,0.8125,2,15
108,10,18,0.625,0.5,0.75,2,15
108,10,22,0.65625,0.5,0.8125,2,15
108,10,26,0.65625,0.5,0.8125,2,15
108,10,28,0.6607142857142857,0.5714285714285714,0.75,1,15
108,14,14,0.5491071428571428,0.3125,0.7857142857142857,2,15
108,14,18,0.5580357142857143,0.1875,0.9285714285714286,2,15
108,14,22,0.5535714285714286,0.25,0.8571428571428571,2,15
108,14,26,0.59375,0.1875,1.0,2,15
108,14,28,0.5,0.0,1.0,1,15
109,6,14,0.53125,0.0625,1.0,2,15
109,6,18,0.4955357142857143,0.0625,0.9285714285714286,2,15
109,6,22,0.45535714285714285,0.125,0.7857142857142857,2,15
109,6,26,0.4151785714285714,0.1875,0.6428571428571428,2,15
109,6,28,0.5446428571428572,0.375,0.7142857142857143,1,15
109,10,14,0.6651785714285714,0.6875,0.6428571428571428,2,15
109,10,18,0.7991071428571428,0.8125,0.7857142857142857,2,15
109,10,22,0.7321428571428572,0.75,0.7142857142857143,2,15
109,10,26,0.6875,0.875,0.5,2,15
109,10,28,0.5892857142857143,0.75,0.42857142857142855,1,15
109,14,14,0.6875,1.0,0.375,2,15
109,14,18,0.6875,1.0,0.375,2,15
109,14,22,0.6205357142857143,0.9285714285714286,0.3125,2,15
109,14,26,0.6875,1.0,0.375,2,15
109,14,28,0.625,1.0,0.25,1,15
