balanced_accuracy_run_10,balanced_accuracy_run_14,balanced_accuracy_run_6,feet_recall,fists_recall,group_observational_unit,model,pooled_accuracy,pooled_balanced_accuracy,primary_mean_run_balanced_accuracy,subject,target_adaptation_used,trial_count,true_feet_predicted_feet,true_feet_predicted_fists,true_fists_predicted_feet,true_fists_predicted_fists,zero_shot
0.5446428571428572,0.7946428571428572,0.5982142857142857,0.6666666666666666,0.625,participant,spectral_baseline_6,0.6444444444444445,0.6458333333333333,0.6458333333333334,61,False,45,14,7,9,15,True
0.48214285714285715,0.8571428571428572,0.75,0.8095238095238095,0.5833333333333334,participant,csp_4_empirical,0.6888888888888889,0.6964285714285714,0.6964285714285715,61,False,45,17,4,10,14,True
0.8571428571428572,0.8035714285714286,0.6875,0.9545454545454546,0.6086956521739131,participant,spectral_baseline_6,0.7777777777777778,0.7816205533596838,0.7827380952380952,62,False,45,21,1,9,14,True
1.0,0.7946428571428572,0.8035714285714286,0.8636363636363636,0.8695652173913043,participant,csp_4_empirical,0.8666666666666667,0.866600790513834,0.8660714285714285,62,False,45,19,3,3,20,True
0.5267857142857143,0.75,0.48214285714285715,0.391304347826087,0.7727272727272727,participant,spectral_baseline_6,0.5777777777777777,0.5820158102766798,0.5863095238095238,63,False,45,9,14,5,17,True
0.5,0.5,0.49107142857142855,0.043478260869565216,0.9545454545454546,participant,csp_4_empirical,0.4888888888888889,0.4990118577075099,0.49702380952380953,63,False,45,1,22,1,21,True
0.4285714285714286,0.5714285714285714,0.4285714285714286,0.14285714285714285,0.8095238095238095,participant,spectral_baseline_6,0.47619047619047616,0.47619047619047616,0.4761904761904762,64,False,42,3,18,4,17,True
0.7142857142857142,0.6428571428571428,0.7857142857142857,0.7619047619047619,0.6666666666666666,participant,csp_4_empirical,0.7142857142857143,0.7142857142857142,0.7142857142857143,64,False,42,16,5,7,14,True
0.3214285714285714,0.5267857142857143,0.48214285714285715,0.6086956521739131,0.2727272727272727,participant,spectral_baseline_6,0.4444444444444444,0.4407114624505929,0.44345238095238093,65,False,45,14,9,16,6,True
0.5535714285714286,0.625,0.5714285714285714,0.21739130434782608,0.9545454545454546,participant,csp_4_empirical,0.5777777777777777,0.5859683794466404,0.5833333333333334,65,False,45,5,18,1,21,True
0.4732142857142857,0.5267857142857143,0.8035714285714286,0.6521739130434783,0.5454545454545454,participant,spectral_baseline_6,0.6,0.5988142292490118,0.6011904761904763,66,False,45,15,8,10,12,True
0.5178571428571428,0.35714285714285715,0.625,0.17391304347826086,0.8181818181818182,participant,csp_4_empirical,0.4888888888888889,0.49604743083003955,0.5,66,False,45,4,19,4,18,True
0.5357142857142857,0.5446428571428572,0.4464285714285714,0.6818181818181818,0.34782608695652173,participant,spectral_baseline_6,0.5111111111111111,0.5148221343873518,0.5089285714285715,67,False,45,15,7,15,8,True
0.5,0.5625,0.5,1.0,0.043478260869565216,participant,csp_4_empirical,0.5111111111111111,0.5217391304347826,0.5208333333333334,67,False,45,22,0,22,1,True
