subject,method,qc_sensitivity,primary_mean_scenario_test_run_balanced_accuracy,scenario_test_run_balanced_accuracy_range,pooled_accuracy,fists_recall,feet_recall,trial_prediction_appearances,group_observational_unit
8,source_csp_target_lda_source_scaler,True,0.9291666666666667,0.19999999999999996,0.92,0.9285714285714286,0.9090909090909091,50,participant
8,source_csp_target_lda_target_scaler,False,0.8854166666666669,0.1964285714285714,0.8888888888888888,0.9565217391304348,0.8181818181818182,90,participant
8,source_csp_target_lda_target_scaler,True,0.9291666666666667,0.19999999999999996,0.92,0.9285714285714286,0.9090909090909091,50,participant
8,target_csp_empirical,False,0.8199404761904763,0.3303571428571428,0.8222222222222222,0.782608695652174,0.8636363636363636,90,participant
8,target_csp_empirical,True,0.7416666666666667,0.4,0.76,0.6785714285714286,0.8636363636363636,50,participant
8,target_csp_ledoit_wolf,False,0.8318452380952381,0.2857142857142857,0.8333333333333334,0.8043478260869565,0.8636363636363636,90,participant
8,target_csp_ledoit_wolf,True,0.8000000000000002,0.4,0.8,0.7142857142857143,0.9090909090909091,50,participant
9,source_zero_shot,False,0.5357142857142857,0.17857142857142855,0.5333333333333333,0.6956521739130435,0.36363636363636365,90,participant
9,source_zero_shot,True,0.5218253968253969,0.17857142857142855,0.5116279069767442,0.6666666666666666,0.36363636363636365,86,participant
9,source_csp_target_lda_source_scaler,False,0.5208333333333334,0.0625,0.5222222222222223,0.8478260869565217,0.18181818181818182,90,participant
9,source_csp_target_lda_source_scaler,True,0.5243055555555556,0.08333333333333337,0.5232558139534884,0.8809523809523809,0.18181818181818182,86,participant
9,source_csp_target_lda_target_scaler,False,0.5208333333333334,0.0625,0.5222222222222223,0.8478260869565217,0.18181818181818182,90,participant
9,source_csp_target_lda_target_scaler,True,0.5243055555555556,0.08333333333333337,0.5232558139534884,0.8809523809523809,0.18181818181818182,86,participant
9,target_csp_empirical,False,0.4672619047619048,0.3035714285714286,0.4777777777777778,0.6304347826086957,0.3181818181818182,90,participant
9,target_csp_empirical,True,0.4603174603174603,0.3035714285714286,0.45348837209302323,0.5952380952380952,0.3181818181818182,86,participant
9,target_csp_ledoit_wolf,False,0.4925595238095238,0.2053571428571428,0.5,0.6086956521739131,0.38636363636363635,90,participant
9,target_csp_ledoit_wolf,True,0.48561507936507936,0.2053571428571428,0.47674418604651164,0.5714285714285714,0.38636363636363635,86,participant
10,source_zero_shot,False,0.7529761904761906,0.2857142857142857,0.7555555555555555,0.6956521739130435,0.8181818181818182,90,participant
10,source_zero_shot,True,0.6734126984126984,0.4583333333333333,0.7428571428571429,0.6666666666666666,0.8235294117647058,70,participant
10,source_csp_target_lda_source_scaler,False,0.6592261904761905,0.3571428571428572,0.6777777777777778,0.717391304347826,0.6363636363636364,90,participant
10,source_csp_target_lda_source_scaler,True,0.6408730158730158,0.4166666666666666,0.7285714285714285,0.8055555555555556,0.6470588235294118,70,participant
10,source_csp_target_lda_target_scaler,False,0.6592261904761905,0.3571428571428572,0.6777777777777778,0.717391304347826,0.6363636363636364,90,participant
10,source_csp_target_lda_target_scaler,True,0.6408730158730158,0.4166666666666666,0.7285714285714285,0.8055555555555556,0.6470588235294118,70,participant
10,target_csp_empirical,False,0.5505952380952381,0.2321428571428572,0.5666666666666667,0.5,0.6363636363636364,90,participant
10,target_csp_empirical,True,0.5486111111111112,0.29166666666666674,0.6142857142857143,0.5833333333333334,0.6470588235294118,70,participant
10,target_csp_ledoit_wolf,False,0.6026785714285715,0.2321428571428572,0.6,0.30434782608695654,0.9090909090909091,90,participant
10,target_csp_ledoit_wolf,True,0.5868055555555556,0.29166666666666674,0.6142857142857143,0.3055555555555556,0.9411764705882353,70,participant
11,source_zero_shot,False,0.7023809523809524,0.1875,0.7111111111111111,0.7272727272727273,0.6956521739130435,90,participant
11,source_zero_shot,True,0.6934523809523809,0.2142857142857143,0.7045454545454546,0.7272727272727273,0.6818181818181818,88,participant
11,source_csp_target_lda_source_scaler,False,0.6160714285714286,0.2857142857142857,0.6333333333333333,0.6818181818181818,0.5869565217391305,90,participant
11,source_csp_target_lda_source_scaler,True,0.6086309523809523,0.2857142857142857,0.625,0.6818181818181818,0.5681818181818182,88,participant
11,source_csp_target_lda_target_scaler,False,0.6160714285714286,0.2857142857142857,0.6333333333333333,0.6818181818181818,0.5869565217391305,90,participant
