subject,task,model,qc_sensitivity,primary_mean_fold_balanced_accuracy,fold_balanced_accuracy_run_4,fold_balanced_accuracy_run_8,fold_balanced_accuracy_run_12,fold_balanced_accuracy_range,folds_above_chance_count,out_of_fold_balanced_accuracy,out_of_fold_accuracy,out_of_fold_macro_f1,out_of_fold_roc_auc,out_of_fold_left_recall,out_of_fold_right_recall,out_of_fold_true_left_predicted_left,out_of_fold_true_left_predicted_right,out_of_fold_true_right_predicted_left,out_of_fold_true_right_predicted_right,out_of_fold_trial_count,included_trial_count,group_observational_unit
53,left_vs_right_fist_imagery,spectral_baseline_6,False,0.5297619047619048,0.4464285714285714,0.4732142857142857,0.6696428571428572,0.2232142857142858,1,0.5316205533596838,0.5333333333333333,0.5296167247386759,0.5790513833992095,0.45454545454545453,0.6086956521739131,10,12,9,14,45,45,participant
53,left_vs_right_fist_imagery,spectral_baseline_6,True,0.48313492063492064,0.4285714285714286,0.375,0.6458333333333333,0.27083333333333326,1,0.47619047619047616,0.47619047619047616,0.475,0.5056689342403629,0.42857142857142855,0.5238095238095238,9,12,10,11,42,42,participant
53,left_vs_right_fist_imagery,csp_4_empirical,False,0.7976190476190478,0.7232142857142857,0.9285714285714286,0.7410714285714286,0.2053571428571429,3,0.7974308300395256,0.8,0.7963800904977376,0.9090909090909091,0.6818181818181818,0.9130434782608695,15,7,2,21,45,45,participant
53,left_vs_right_fist_imagery,csp_4_empirical,True,0.8005952380952381,0.7142857142857143,1.0,0.6875,0.3125,3,0.7857142857142857,0.7857142857142857,0.7754010695187166,0.8684807256235827,0.5714285714285714,1.0,12,9,0,21,42,42,participant
54,left_vs_right_fist_imagery,spectral_baseline_6,False,0.7410714285714285,0.6428571428571428,0.7142857142857143,0.8660714285714286,0.2232142857142858,3,0.7549407114624507,0.7555555555555555,0.7550717466600693,0.7766798418972333,0.782608695652174,0.7272727272727273,18,5,6,16,45,45,participant
54,left_vs_right_fist_imagery,spectral_baseline_6,True,0.6464285714285715,0.6,0.7142857142857143,0.625,0.11428571428571432,3,0.63125,0.6388888888888888,0.6317859952793077,0.6781250000000001,0.7,0.5625,14,6,7,9,36,36,participant
54,left_vs_right_fist_imagery,csp_4_empirical,False,0.7619047619047619,0.7142857142857143,0.7857142857142857,0.7857142857142857,0.0714285714285714,3,0.775691699604743,0.7777777777777778,0.775,0.8142292490118578,0.8695652173913043,0.6818181818181818,20,3,7,15,45,45,participant
54,left_vs_right_fist_imagery,csp_4_empirical,True,0.7591269841269842,0.7,0.7857142857142857,0.7916666666666667,0.09166666666666679,3,0.75625,0.75,0.7498069498069498,0.809375,0.7,0.8125,14,6,3,13,36,36,participant
55,left_vs_right_fist_imagery,spectral_baseline_6,False,0.6904761904761904,0.5982142857142857,0.6696428571428572,0.8035714285714286,0.2053571428571429,3,0.6887351778656126,0.6888888888888889,0.6887351778656126,0.7944664031620553,0.6956521739130435,0.6818181818181818,16,7,7,15,45,45,participant
55,left_vs_right_fist_imagery,spectral_baseline_6,True,0.6904761904761904,0.5982142857142857,0.6696428571428572,0.8035714285714286,0.2053571428571429,3,0.6887351778656126,0.6888888888888889,0.6887351778656126,0.7944664031620553,0.6956521739130435,0.6818181818181818,16,7,7,15,45,45,participant
55,left_vs_right_fist_imagery,csp_4_empirical,False,0.7886904761904762,0.6428571428571428,1.0,0.7232142857142857,0.3571428571428572,3,0.7984189723320159,0.8,0.7984071677451469,0.8438735177865613,0.8695652173913043,0.7272727272727273,20,3,6,16,45,45,participant
55,left_vs_right_fist_imagery,csp_4_empirical,True,0.7886904761904762,0.6428571428571428,1.0,0.7232142857142857,0.3571428571428572,3,0.7984189723320159,0.8,0.7984071677451469,0.8438735177865613,0.8695652173913043,0.7272727272727273,20,3,6,16,45,45,participant
56,left_vs_right_fist_imagery,spectral_baseline_6,False,0.3988095238095238,0.19642857142857142,0.48214285714285715,0.5178571428571428,0.3214285714285714,1,0.4031620553359684,0.4,0.3891402714932127,0.34980237154150196,0.5454545454545454,0.2608695652173913,12,10,17,6,45,45,participant
56,left_vs_right_fist_imagery,spectral_baseline_6,True,0.3339285714285714,0.24285714285714285,0.5,0.2589285714285714,0.2571428571428571,0,0.3214285714285714,0.3333333333333333,0.31114130434782605,0.30158730158730157,0.47619047619047616,0.16666666666666666,10,11,15,3,39,39,participant
56,left_vs_right_fist_imagery,csp_4_empirical,False,0.8303571428571429,0.9285714285714286,0.8125,0.75,0.1785714285714286,3,0.8211462450592886,0.8222222222222222,0.8214285714285714,0.924901185770751,0.7727272727272727,0.8695652173913043,17,5,3,20,45,45,participant
56,left_vs_right_fist_imagery,csp_4_empirical,True,0.7831349206349206,0.8285714285714285,0.8333333333333333,0.6875,0.14583333333333326,3,0.7738095238095238,0.7692307692307693,0.7692307692307693,0.8783068783068783,0.7142857142857143,0.8333333333333334,15,6,3,15,39,39,participant
57,left_vs_right_fist_imagery,spectral_baseline_6,False,0.6011904761904763,0.7232142857142857,0.6160714285714286,0.4642857142857143,0.2589285714285714,2,0.6011904761904763,0.6,0.599802371541502,0.6448412698412699,0.5833333333333334,0.6190476190476191,14,10,8,13,45,45,participant
57,left_vs_right_fist_imagery,spectral_baseline_6,True,0.5293650793650794,0.6000000000000001,0.5357142857142857,0.45238095238095233,0.14761904761904776,2,0.5222222222222221,0.5263157894736842,0.5210084033613445,0.55,0.6,0.4444444444444444,12,8,10,8,38,38,participant
57,left_vs_right_fist_imagery,csp_4_empirical,False,0.4702380952380952,0.3482142857142857,0.48214285714285715,0.5803571428571428,0.2321428571428571,1,0.47023809523809523,0.4666666666666667,0.46640316205533594,0.4920634920634921,0.4166666666666667,0.5238095238095238,10,14,10,11,45,45,participant
57,left_vs_right_fist_imagery,csp_4_empirical,True,0.45416666666666666,0.3,0.5625,0.5,0.2625,1,0.4777777777777778,0.47368421052631576,0.4722222222222222,0.4111111111111111,0.4,0.5555555555555556,8,12,8,10,38,38,participant
58,left_vs_right_fist_imagery,spectral_baseline_6,False,0.48214285714285704,0.45535714285714285,0.5178571428571428,0.4732142857142857,0.062499999999999944,1,0.48214285714285715,0.4888888888888889,0.4796380090497738,0.5833333333333334,0.5833333333333334,0.38095238095238093,14,10,13,8,45,45,participant
58,left_vs_right_fist_imagery,spectral_baseline_6,True,0.5434523809523809,0.45535714285714285,0.675,0.5,0.2196428571428572,1,0.5210084033613445,0.5263157894736842,0.5210084033613445,0.5994397759103641,0.5714285714285714,0.47058823529411764,12,9,9,8,38,38,participant
58,left_vs_right_fist_imagery,csp_4_empirical,False,0.5208333333333334,0.5,0.49107142857142855,0.5714285714285714,0.08035714285714285,1,0.5208333333333333,0.5111111111111111,0.505,0.5119047619047619,0.375,0.6666666666666666,9,15,7,14,45,45,participant
58,left_vs_right_fist_imagery,csp_4_empirical,True,0.5763888888888888,0.5625,0.5,0.6666666666666666,0.16666666666666663,2,0.5966386554621849,0.5789473684210527,0.5742296918767507,0.6330532212885154,0.42857142857142855,0.7647058823529411,9,12,4,13,38,38,participant
59,left_vs_right_fist_imagery,spectral_baseline_6,False,0.41964285714285704,0.5803571428571428,0.20535714285714285,0.4732142857142857,0.37499999999999994,1,0.4196428571428571,0.4222222222222222,0.4196428571428571,0.45436507936507936,0.4583333333333333,0.38095238095238093,11,13,13,8,45,45,participant
59,left_vs_right_fist_imagery,spectral_baseline_6,True,0.5773809523809524,0.6904761904761905,0.625,0.41666666666666663,0.27380952380952384,2,0.5907738095238095,0.5945945945945946,0.5898004434589801,0.5327380952380953,0.6190476190476191,0.5625,13,8,7,9,37,37,participant
59,left_vs_right_fist_imagery,csp_4_empirical,False,0.48214285714285715,0.4375,0.5267857142857143,0.48214285714285715,0.0892857142857143,1,0.48214285714285715,0.4888888888888889,0.4796380090497738,0.45833333333333337,0.5833333333333334,0.38095238095238093,14,10,13,8,45,45,participant
59,left_vs_right_fist_imagery,csp_4_empirical,True,0.5277777777777777,0.5,0.5416666666666666,0.5416666666666666,0.04166666666666663,2,0.5342261904761905,0.5135135135135135,0.5102941176470588,0.5505952380952381,0.38095238095238093,0.6875,8,13,5,11,37,37,participant
60,left_vs_right_fist_imagery,spectral_baseline_6,False,0.6696428571428571,0.5267857142857143,0.6785714285714286,0.8035714285714286,0.2767857142857143,3,0.6689723320158103,0.6666666666666666,0.6640119462419114,0.6798418972332017,0.5652173913043478,0.7727272727272727,13,10,5,17,45,45,participant
60,left_vs_right_fist_imagery,spectral_baseline_6,True,0.630357142857143,0.5267857142857143,0.6309523809523809,0.7333333333333334,0.2065476190476191,3,0.6131578947368421,0.6153846153846154,0.6112956810631229,0.6578947368421053,0.5263157894736842,0.7,10,9,6,14,39,39,participant
60,left_vs_right_fist_imagery,csp_4_empirical,False,0.7708333333333334,0.7857142857142857,0.6607142857142857,0.8660714285714286,0.2053571428571429,3,0.7786561264822134,0.7777777777777778,0.7776679841897234,0.8300395256916996,0.7391304347826086,0.8181818181818182,17,6,4,18,45,45,participant
60,left_vs_right_fist_imagery,csp_4_empirical,True,0.7777777777777778,0.8571428571428572,0.5595238095238095,0.9166666666666667,0.3571428571428572,3,0.7657894736842106,0.7692307692307693,0.7636363636363637,0.8342105263157895,0.631578947368421,0.9,12,7,2,18,39,39,participant
61,left_vs_right_fist_imagery,spectral_baseline_6,False,0.3958333333333333,0.45535714285714285,0.33035714285714285,0.4017857142857143,0.125,0,0.39920948616600793,0.4,0.39881246907471546,0.4169960474308301,0.36363636363636365,0.43478260869565216,8,14,13,10,45,45,participant
61,left_vs_right_fist_imagery,spectral_baseline_6,True,0.37996031746031744,0.45535714285714285,0.33035714285714285,0.35416666666666663,0.125,0,0.38405797101449274,0.38636363636363635,0.3834976647638817,0.38095238095238093,0.3333333333333333,0.43478260869565216,7,14,13,10,44,44,participant
61,left_vs_right_fist_imagery,csp_4_empirical,False,0.6488095238095238,0.5446428571428572,0.7321428571428572,0.6696428571428572,0.1875,3,0.6462450592885376,0.6444444444444445,0.6428571428571428,0.6660079051383399,0.7272727272727273,0.5652173913043478,16,6,10,13,45,45,participant
61,left_vs_right_fist_imagery,csp_4_empirical,True,0.6617063492063492,0.6785714285714286,0.6607142857142857,0.6458333333333333,0.032738095238095344,3,0.6635610766045548,0.6590909090909091,0.6574987026466009,0.7039337474120084,0.7619047619047619,0.5652173913043478,16,5,10,13,44,44,participant
62,left_vs_right_fist_imagery,spectral_baseline_6,False,0.6279761904761904,0.6428571428571428,0.5803571428571428,0.6607142857142857,0.0803571428571429,3,0.6442687747035574,0.6444444444444445,0.6442687747035574,0.658102766798419,0.6521739130434783,0.6363636363636364,15,8,8,14,45,45,participant
62,left_vs_right_fist_imagery,spectral_baseline_6,True,0.514484126984127,0.6,0.5416666666666666,0.4017857142857143,0.19821428571428568,2,0.4953560371517028,0.5,0.49375,0.4582043343653251,0.4117647058823529,0.5789473684210527,7,10,8,11,36,36,participant
62,left_vs_right_fist_imagery,csp_4_empirical,False,0.9553571428571429,1.0,0.9285714285714286,0.9375,0.0714285714285714,3,0.9555335968379447,0.9555555555555556,0.9555335968379447,0.9980237154150198,0.9565217391304348,0.9545454545454546,22,1,1,21,45,45,participant
62,left_vs_right_fist_imagery,csp_4_empirical,True,0.9011904761904761,0.9,1.0,0.8035714285714286,0.1964285714285714,3,0.8854489164086687,0.8888888888888888,0.8875,0.9071207430340557,0.8235294117647058,0.9473684210526315,14,3,1,18,36,36,participant
63,left_vs_right_fist_imagery,spectral_baseline_6,False,0.5595238095238094,0.4464285714285714,0.5803571428571428,0.6517857142857143,0.2053571428571429,2,0.575098814229249,0.5777777777777777,0.5701357466063348,0.6383399209486166,0.45454545454545453,0.6956521739130435,10,12,7,16,45,45,participant
63,left_vs_right_fist_imagery,spectral_baseline_6,True,0.5111111111111111,0.3333333333333333,0.5,0.7,0.36666666666666664,1,0.49375,0.4722222222222222,0.4618410700236035,0.5062500000000001,0.3,0.6875,6,14,5,11,36,36,participant
63,left_vs_right_fist_imagery,csp_4_empirical,False,0.5744047619047619,0.375,0.75,0.5982142857142857,0.375,2,0.5770750988142292,0.5777777777777777,0.5769421078673924,0.6343873517786561,0.5454545454545454,0.6086956521739131,12,10,9,14,45,45,participant
63,left_vs_right_fist_imagery,csp_4_empirical,True,0.5412698412698412,0.5833333333333334,0.7571428571428571,0.2833333333333333,0.4738095238095238,2,0.54375,0.5555555555555556,0.5428571428571429,0.640625,0.65,0.4375,13,7,9,7,36,36,participant
64,left_vs_right_fist_imagery,spectral_baseline_6,False,0.6190476190476191,0.5714285714285714,0.8571428571428572,0.4285714285714286,0.4285714285714286,2,0.6190476190476191,0.6190476190476191,0.6181818181818182,0.6394557823129252,0.6666666666666666,0.5714285714285714,14,7,9,12,42,42,participant
64,left_vs_right_fist_imagery,spectral_baseline_6,True,0.6484126984126984,0.7142857142857142,0.7738095238095238,0.4571428571428572,0.31666666666666665,2,0.6666666666666666,0.6666666666666666,0.6657877389584708,0.6746031746031746,0.6666666666666666,0.6666666666666666,14,7,6,12,39,39,participant
64,left_vs_right_fist_imagery,csp_4_empirical,False,0.5,0.5,0.7142857142857143,0.2857142857142857,0.4285714285714286,1,0.5,0.5,0.4857142857142857,0.5260770975056688,0.6666666666666666,0.3333333333333333,14,7,14,7,42,42,participant
64,left_vs_right_fist_imagery,csp_4_empirical,True,0.47222222222222215,0.5,0.7023809523809523,0.21428571428571427,0.488095238095238,1,0.4722222222222222,0.48717948717948717,0.45833333333333337,0.5105820105820106,0.6666666666666666,0.2777777777777778,14,7,13,5,39,39,participant
65,left_vs_right_fist_imagery,spectral_baseline_6,False,0.44047619047619047,0.4464285714285714,0.4107142857142857,0.4642857142857143,0.0535714285714286,0,0.44047619047619047,0.4444444444444444,0.44001991040318567,0.43253968253968256,0.5,0.38095238095238093,12,12,13,8,45,45,participant
65,left_vs_right_fist_imagery,spectral_baseline_6,True,0.7166666666666668,0.6666666666666667,0.775,0.7083333333333333,0.10833333333333328,3,0.7076923076923077,0.7142857142857143,0.7083333333333333,0.7897435897435898,0.8,0.6153846153846154,12,3,5,8,28,28,participant
65,left_vs_right_fist_imagery,csp_4_empirical,False,0.550595238095238,0.5178571428571428,0.5982142857142857,0.5357142857142857,0.0803571428571429,3,0.5505952380952381,0.5555555555555556,0.55,0.5813492063492064,0.625,0.47619047619047616,15,9,11,10,45,45,participant
65,left_vs_right_fist_imagery,csp_4_empirical,True,0.6222222222222221,0.5833333333333334,0.575,0.7083333333333333,0.1333333333333333,3,0.5974358974358974,0.6071428571428571,0.5942028985507246,0.6974358974358974,0.7333333333333333,0.46153846153846156,11,4,7,6,28,28,participant
66,left_vs_right_fist_imagery,spectral_baseline_6,False,0.5595238095238094,0.6160714285714286,0.5267857142857143,0.5357142857142857,0.0892857142857143,3,0.558300395256917,0.5555555555555556,0.55,0.5573122529644269,0.6818181818181818,0.43478260869565216,15,7,13,10,45,45,participant
66,left_vs_right_fist_imagery,spectral_baseline_6,True,0.5232142857142857,0.6142857142857143,0.42857142857142855,0.5267857142857143,0.18571428571428578,2,0.5167464114832536,0.5121951219512195,0.5119047619047619,0.6052631578947368,0.5789473684210527,0.45454545454545453,11,8,12,10,41,41,participant
66,left_vs_right_fist_imagery,csp_4_empirical,False,0.4761904761904761,0.6428571428571428,0.45535714285714285,0.33035714285714285,0.31249999999999994,1,0.4871541501976284,0.4888888888888889,0.48481831757093086,0.4762845849802371,0.4090909090909091,0.5652173913043478,9,13,10,13,45,45,participant
66,left_vs_right_fist_imagery,csp_4_empirical,True,0.575595238095238,0.7,0.5,0.5267857142857143,0.19999999999999996,2,0.5813397129186603,0.5853658536585366,0.5813813813813814,0.5789473684210527,0.5263157894736842,0.6363636363636364,10,9,8,14,41,41,participant
67,left_vs_right_fist_imagery,spectral_baseline_6,False,0.49702380952380953,0.45535714285714285,0.5357142857142857,0.5,0.08035714285714285,1,0.5088932806324111,0.5111111111111111,0.505,0.4920948616600791,0.4090909090909091,0.6086956521739131,9,13,9,14,45,45,participant
67,left_vs_right_fist_imagery,spectral_baseline_6,True,0.5388888888888889,0.5,0.4857142857142857,0.6309523809523809,0.14523809523809522,1,0.5277777777777778,0.5384615384615384,0.5230978260869565,0.5132275132275133,0.3888888888888889,0.6666666666666666,7,11,7,14,39,39,participant
67,left_vs_right_fist_imagery,csp_4_empirical,False,0.5446428571428571,0.5446428571428572,0.5357142857142857,0.5535714285714286,0.017857142857142905,3,0.5345849802371542,0.5333333333333333,0.5324096981692232,0.5395256916996047,0.5909090909090909,0.4782608695652174,13,9,12,11,45,45,participant
67,left_vs_right_fist_imagery,csp_4_empirical,True,0.5142857142857142,0.5,0.4714285714285714,0.5714285714285714,0.09999999999999998,1,0.4920634920634921,0.48717948717948717,0.48684210526315785,0.4973544973544973,0.5555555555555556,0.42857142857142855,10,8,12,9,39,39,participant
68,left_vs_right_fist_imagery,spectral_baseline_6,False,0.4583333333333333,0.5089285714285714,0.3392857142857143,0.5267857142857143,0.1875,2,0.46936758893280633,0.4666666666666667,0.46,0.4762845849802372,0.5909090909090909,0.34782608695652173,13,9,15,8,45,45,participant
68,left_vs_right_fist_imagery,spectral_baseline_6,True,0.5142857142857142,0.5714285714285714,0.4,0.5714285714285714,0.17142857142857137,2,0.52046783625731,0.5135135135135135,0.48291925465838514,0.3888888888888889,0.7777777777777778,0.2631578947368421,14,4,14,5,37,37,participant
68,left_vs_right_fist_imagery,csp_4_empirical,False,0.4970238095238095,0.4107142857142857,0.5714285714285714,0.5089285714285714,0.1607142857142857,2,0.5039525691699605,0.5111111111111111,0.44999999999999996,0.4545454545454545,0.18181818181818182,0.8260869565217391,4,18,4,19,45,45,participant
68,left_vs_right_fist_imagery,csp_4_empirical,True,0.4896825396825397,0.22619047619047616,0.6000000000000001,0.6428571428571428,0.41666666666666663,2,0.4853801169590643,0.4864864864864865,0.4849816849816849,0.5526315789473684,0.4444444444444444,0.5263157894736842,8,10,9,10,37,37,participant
69,left_vs_right_fist_imagery,spectral_baseline_6,False,0.4404761904761905,0.5267857142857143,0.33035714285714285,0.4642857142857143,0.19642857142857145,1,0.44047619047619047,0.4444444444444444,0.44001991040318567,0.4285714285714285,0.5,0.38095238095238093,12,12,13,8,45,45,participant
69,left_vs_right_fist_imagery,spectral_baseline_6,True,0.4595238095238095,0.5267857142857143,0.3875,0.4642857142857143,0.1392857142857143,1,0.4605263157894737,0.46511627906976744,0.4604473540643753,0.5328947368421052,0.5,0.42105263157894735,12,12,11,8,43,43,participant
69,left_vs_right_fist_imagery,csp_4_empirical,False,0.5297619047619048,0.49107142857142855,0.5357142857142857,0.5625,0.07142857142857145,2,0.5297619047619048,0.5111111111111111,0.48004201680672265,0.6011904761904762,0.25,0.8095238095238095,6,18,4,17,45,45,participant
69,left_vs_right_fist_imagery,csp_4_empirical,True,0.530952380952381,0.5803571428571428,0.45,0.5625,0.13035714285714278,2,0.5394736842105263,0.5348837209302325,0.5346320346320346,0.6206140350877193,0.5,0.5789473684210527,12,12,8,11,43,43,participant
70,left_vs_right_fist_imagery,spectral_baseline_6,False,0.5565476190476191,0.6071428571428572,0.4017857142857143,0.6607142857142857,0.2589285714285714,2,0.5553359683794465,0.5555555555555556,0.5553359683794465,0.5810276679841897,0.5454545454545454,0.5652173913043478,12,10,10,13,45,45,participant
70,left_vs_right_fist_imagery,spectral_baseline_6,True,0.5821428571428572,0.6071428571428572,0.4642857142857143,0.675,0.21071428571428574,2,0.5672514619883041,0.5675675675675675,0.5672514619883041,0.5701754385964912,0.5789473684210527,0.5555555555555556,11,8,8,10,37,37,participant
70,left_vs_right_fist_imagery,csp_4_empirical,False,0.630952380952381,0.8571428571428572,0.5446428571428572,0.49107142857142855,0.36607142857142866,2,0.6225296442687747,0.6222222222222222,0.6222222222222222,0.6205533596837944,0.6363636363636364,0.6086956521739131,14,8,9,14,45,45,participant
70,left_vs_right_fist_imagery,csp_4_empirical,True,0.47361111111111115,0.4017857142857143,0.6190476190476191,0.4,0.21904761904761905,1,0.48391812865497075,0.4864864864864865,0.48041389504804144,0.5614035087719298,0.5789473684210527,0.3888888888888889,11,8,11,7,37,37,participant
71,left_vs_right_fist_imagery,spectral_baseline_6,False,0.42857142857142855,0.3839285714285714,0.4464285714285714,0.45535714285714285,0.07142857142857145,0,0.4426877470355731,0.4444444444444444,0.44001991040318567,0.40711462450592883,0.36363636363636365,0.5217391304347826,8,14,11,12,45,45,participant
71,left_vs_right_fist_imagery,spectral_baseline_6,True,0.4688492063492063,0.2857142857142857,0.48333333333333334,0.6375,0.35178571428571426,1,0.48391812865497075,0.4864864864864865,0.48041389504804144,0.5116959064327484,0.3888888888888889,0.5789473684210527,7,11,8,11,37,37,participant
71,left_vs_right_fist_imagery,csp_4_empirical,False,0.6011904761904762,0.625,0.7410714285714286,0.4375,0.3035714285714286,2,0.5948616600790514,0.6,0.5745798319327731,0.658102766798419,0.36363636363636365,0.8260869565217391,8,14,4,19,45,45,participant
71,left_vs_right_fist_imagery,csp_4_empirical,True,0.5349206349206349,0.5714285714285714,0.5333333333333333,0.5,0.0714285714285714,2,0.48830409356725146,0.4864864864864865,0.4849816849816849,0.5438596491228069,0.5555555555555556,0.42105263157894735,10,8,11,8,37,37,participant
72,left_vs_right_fist_imagery,spectral_baseline_6,False,0.7380952380952381,0.7857142857142857,0.7142857142857143,0.7142857142857142,0.07142857142857151,3,0.7380952380952381,0.7380952380952381,0.7367521367521368,0.9115646258503401,0.8095238095238095,0.6666666666666666,17,4,7,14,42,42,participant
72,left_vs_right_fist_imagery,spectral_baseline_6,True,0.8273809523809522,0.7916666666666667,0.8571428571428571,0.8333333333333333,0.06547619047619035,3,0.8235294117647058,0.8235294117647058,0.8229166666666667,0.9550173010380623,0.8823529411764706,0.7647058823529411,15,2,4,13,34,34,participant
72,left_vs_right_fist_imagery,csp_4_empirical,False,0.8571428571428572,0.7142857142857143,1.0,0.8571428571428572,0.2857142857142857,3,0.8571428571428572,0.8571428571428571,0.8541666666666667,0.945578231292517,1.0,0.7142857142857143,21,0,6,15,42,42,participant
72,left_vs_right_fist_imagery,csp_4_empirical,True,0.8095238095238096,0.75,0.9285714285714286,0.75,0.1785714285714286,3,0.8235294117647058,0.8235294117647058,0.8210526315789474,0.944636678200692,0.9411764705882353,0.7058823529411765,16,1,5,12,34,34,participant
73,left_vs_right_fist_imagery,spectral_baseline_6,False,0.5238095238095238,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.14285714285714285,2,0.5238095238095238,0.5238095238095238,0.5194508009153318,0.5714285714285714,0.42857142857142855,0.6190476190476191,9,12,8,13,42,42,participant
73,left_vs_right_fist_imagery,spectral_baseline_6,True,0.4079365079365079,0.44047619047619047,0.45,0.3333333333333333,0.1166666666666667,0,0.41666666666666663,0.4166666666666667,0.4125874125874126,0.4382716049382716,0.3333333333333333,0.5,6,12,9,9,36,36,participant
73,left_vs_right_fist_imagery,csp_4_empirical,False,0.5,0.5,0.42857142857142855,0.5714285714285714,0.14285714285714285,1,0.5,0.5,0.49743589743589745,0.5147392290249433,0.5714285714285714,0.42857142857142855,12,9,12,9,42,42,participant
73,left_vs_right_fist_imagery,csp_4_empirical,True,0.42777777777777776,0.5,0.2833333333333333,0.5,0.21666666666666667,0,0.41666666666666663,0.4166666666666667,0.37777777777777777,0.3888888888888889,0.6666666666666666,0.16666666666666666,12,6,15,3,36,36,participant
74,left_vs_right_fist_imagery,spectral_baseline_6,False,0.45238095238095233,0.5714285714285714,0.3571428571428571,0.42857142857142855,0.2142857142857143,1,0.4523809523809524,0.4523809523809524,0.43673469387755104,0.4399092970521542,0.6190476190476191,0.2857142857142857,13,8,15,6,42,42,participant
74,left_vs_right_fist_imagery,spectral_baseline_6,True,0.5436507936507936,0.5,0.5476190476190476,0.5833333333333333,0.08333333333333326,2,0.5628654970760234,0.5675675675675675,0.5515151515151515,0.5,0.7368421052631579,0.3888888888888889,14,5,11,7,37,37,participant
74,left_vs_right_fist_imagery,csp_4_empirical,False,0.5,0.5,0.3571428571428571,0.6428571428571428,0.2857142857142857,1,0.5,0.5,0.4928119608970673,0.5736961451247166,0.6190476190476191,0.38095238095238093,13,8,13,8,42,42,participant
74,left_vs_right_fist_imagery,csp_4_empirical,True,0.4515873015873016,0.5571428571428572,0.38095238095238093,0.41666666666666663,0.17619047619047623,1,0.45760233918128657,0.4594594594594595,0.45588235294117646,0.3801169590643275,0.5263157894736842,0.3888888888888889,10,9,11,7,37,37,participant
75,left_vs_right_fist_imagery,spectral_baseline_6,False,0.5089285714285715,0.4017857142857143,0.5982142857142857,0.5267857142857143,0.1964285714285714,2,0.5118577075098814,0.5111111111111111,0.5108695652173914,0.549407114624506,0.5454545454545454,0.4782608695652174,12,10,12,11,45,45,participant
75,left_vs_right_fist_imagery,spectral_baseline_6,True,0.5426587301587301,0.4583333333333333,0.6071428571428572,0.5625,0.1488095238095239,2,0.5333333333333333,0.5365853658536586,0.5264437689969604,0.5452380952380953,0.6666666666666666,0.4,14,7,12,8,41,41,participant
75,left_vs_right_fist_imagery,csp_4_empirical,False,0.5565476190476191,0.45535714285714285,0.5357142857142857,0.6785714285714286,0.22321428571428575,2,0.5533596837944664,0.5555555555555556,0.55,0.6581027667984191,0.45454545454545453,0.6521739130434783,10,12,8,15,45,45,participant
75,left_vs_right_fist_imagery,csp_4_empirical,True,0.6200396825396826,0.5,0.6309523809523809,0.7291666666666667,0.22916666666666674,2,0.611904761904762,0.6097560975609756,0.6076555023923444,0.6166666666666666,0.5238095238095238,0.7,11,10,6,14,41,41,participant
76,left_vs_right_fist_imagery,spectral_baseline_6,False,0.2857142857142857,0.21428571428571427,0.3571428571428571,0.2857142857142857,0.14285714285714282,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.20634920634920634,0.2857142857142857,0.2857142857142857,6,15,15,6,42,42,participant
