subject,method,calibration_size,qc_sensitivity,primary_mean_test_run_balanced_accuracy,pooled_accuracy,fists_recall,feet_recall,trial_prediction_appearances,group_observational_unit
28,threshold,0,False,0.5357142857142857,0.5333333333333333,0.21739130434782608,0.8636363636363636,90,participant
28,threshold,0,True,0.5486111111111112,0.5128205128205128,0.19047619047619047,0.8888888888888888,78,participant
28,threshold,4,False,0.5267857142857143,0.5222222222222223,0.4782608695652174,0.5681818181818182,90,participant
28,threshold,4,True,0.5499007936507936,0.5384615384615384,0.4523809523809524,0.6388888888888888,78,participant
28,threshold,8,False,0.5089285714285715,0.5,0.1956521739130435,0.8181818181818182,90,participant
28,threshold,8,True,0.5398809523809524,0.5128205128205128,0.19047619047619047,0.8888888888888888,78,participant
28,threshold,12,False,0.5208333333333334,0.5111111111111111,0.1956521739130435,0.8409090909090909,90,participant
28,threshold,12,True,0.5537698412698413,0.5256410256410257,0.19047619047619047,0.9166666666666666,78,participant
28,threshold,14,False,0.5208333333333334,0.5111111111111111,0.1956521739130435,0.8409090909090909,90,participant
28,threshold,14,True,0.5537698412698413,0.5256410256410257,0.19047619047619047,0.9166666666666666,78,participant
29,threshold,0,False,1.0,1.0,1.0,1.0,90,participant
29,threshold,0,True,1.0,1.0,1.0,1.0,74,participant
29,threshold,4,False,0.9464285714285715,0.9444444444444444,1.0,0.8913043478260869,90,participant
29,threshold,4,True,0.9305555555555555,0.9324324324324325,1.0,0.875,74,participant
29,threshold,8,False,0.9672619047619048,0.9666666666666667,1.0,0.9347826086956522,90,participant
29,threshold,8,True,0.9583333333333334,0.9594594594594594,1.0,0.925,74,participant
29,threshold,12,False,0.9791666666666666,0.9777777777777777,1.0,0.9565217391304348,90,participant
29,threshold,12,True,0.9722222222222222,0.972972972972973,1.0,0.95,74,participant
29,threshold,14,False,0.9791666666666666,0.9777777777777777,1.0,0.9565217391304348,90,participant
29,threshold,14,True,0.9722222222222222,0.972972972972973,1.0,0.95,74,participant
30,threshold,0,False,0.5952380952380952,0.6222222222222222,1.0,0.19047619047619047,90,participant
30,threshold,0,True,0.5793650793650794,0.5945945945945946,1.0,0.16666666666666666,74,participant
30,threshold,4,False,0.6473214285714286,0.6444444444444445,0.6041666666666666,0.6904761904761905,90,participant
30,threshold,4,True,0.651984126984127,0.6621621621621622,0.631578947368421,0.6944444444444444,74,participant
30,threshold,8,False,0.6964285714285715,0.6888888888888889,0.5833333333333334,0.8095238095238095,90,participant
30,threshold,8,True,0.7071428571428572,0.7162162162162162,0.6052631578947368,0.8333333333333334,74,participant
30,threshold,12,False,0.6547619047619048,0.6555555555555556,0.6666666666666666,0.6428571428571429,90,participant
30,threshold,12,True,0.6678571428571428,0.6756756756756757,0.7105263157894737,0.6388888888888888,74,participant
30,threshold,14,False,0.6517857142857143,0.6555555555555556,0.7083333333333334,0.5952380952380952,90,participant
30,threshold,14,True,0.655952380952381,0.6621621621621622,0.7368421052631579,0.5833333333333334,74,participant
31,threshold,0,False,0.5654761904761904,0.5777777777777777,0.8260869565217391,0.3181818181818182,90,participant
31,threshold,0,True,0.5793650793650794,0.5952380952380952,0.8181818181818182,0.35,84,participant
31,threshold,4,False,0.6383928571428571,0.6444444444444445,0.6086956521739131,0.6818181818181818,90,participant
31,threshold,4,True,0.6438492063492063,0.6428571428571429,0.6136363636363636,0.675,84,participant
31,threshold,8,False,0.6473214285714285,0.6444444444444445,0.4782608695652174,0.8181818181818182,90,participant
31,threshold,8,True,0.6656746031746031,0.6547619047619048,0.5,0.825,84,participant
31,threshold,12,False,0.6622023809523809,0.6555555555555556,0.43478260869565216,0.8863636363636364,90,participant
31,threshold,12,True,0.6696428571428571,0.6547619047619048,0.45454545454545453,0.875,84,participant
31,threshold,14,False,0.6354166666666666,0.6333333333333333,0.5,0.7727272727272727,90,participant
31,threshold,14,True,0.6517857142857143,0.6428571428571429,0.5,0.8,84,participant
32,threshold,0,False,0.5565476190476191,0.5777777777777777,0.36363636363636365,0.782608695652174,90,participant
32,threshold,0,True,0.5684523809523809,0.6060606060606061,0.4666666666666667,0.7222222222222222,66,participant
32,threshold,4,False,0.5238095238095238,0.5444444444444444,0.5,0.5869565217391305,90,participant
32,threshold,4,True,0.5401785714285715,0.5909090909090909,0.6333333333333333,0.5555555555555556,66,participant
32,threshold,8,False,0.494047619047619,0.5111111111111111,0.5454545454545454,0.4782608695652174,90,participant
32,threshold,8,True,0.5014880952380952,0.5303030303030303,0.6666666666666666,0.4166666666666667,66,participant
32,threshold,12,False,0.4375,0.4444444444444444,0.6136363636363636,0.2826086956521739,90,participant
32,threshold,12,True,0.43452380952380953,0.45454545454545453,0.7,0.25,66,participant
32,threshold,14,False,0.4702380952380953,0.4777777777777778,0.5909090909090909,0.3695652173913043,90,participant
32,threshold,14,True,0.4568452380952381,0.4696969696969697,0.6666666666666666,0.3055555555555556,66,participant
33,threshold,0,False,0.6369047619047619,0.6444444444444445,0.5909090909090909,0.6956521739130435,90,participant
33,threshold,0,True,0.6749999999999999,0.6857142857142857,0.6,0.75,70,participant
33,threshold,4,False,0.6473214285714286,0.6555555555555556,0.45454545454545453,0.8478260869565217,90,participant
33,threshold,4,True,0.6951388888888891,0.7285714285714285,0.4666666666666667,0.925,70,participant
33,threshold,8,False,0.6279761904761905,0.6333333333333333,0.4318181818181818,0.8260869565217391,90,participant
33,threshold,8,True,0.6708333333333334,0.7,0.4666666666666667,0.875,70,participant
33,threshold,12,False,0.6934523809523809,0.7,0.7272727272727273,0.6739130434782609,90,participant
33,threshold,12,True,0.7444444444444445,0.7428571428571429,0.7666666666666667,0.725,70,participant
33,threshold,14,False,0.71875,0.7222222222222222,0.7954545454545454,0.6521739130434783,90,participant
