subject,method,calibration_size,qc_sensitivity,primary_mean_test_run_balanced_accuracy,pooled_accuracy,fists_recall,feet_recall,trial_prediction_appearances,group_observational_unit
12,target_lda,12,False,0.6175595238095238,0.6111111111111112,0.7727272727272727,0.45652173913043476,90,participant
12,target_lda,12,True,0.623015873015873,0.6097560975609756,0.7619047619047619,0.45,82,participant
12,target_lda,14,False,0.6071428571428572,0.6,0.75,0.45652173913043476,90,participant
12,target_lda,14,True,0.6125992063492064,0.5975609756097561,0.7380952380952381,0.45,82,participant
13,threshold,0,False,0.7321428571428571,0.7333333333333333,0.8181818181818182,0.6521739130434783,90,participant
13,threshold,0,True,0.7831349206349207,0.7631578947368421,0.8235294117647058,0.7142857142857143,76,participant
13,threshold,4,False,0.7395833333333334,0.7444444444444445,0.7954545454545454,0.6956521739130435,90,participant
13,threshold,4,True,0.7838293650793652,0.7763157894736842,0.7941176470588235,0.7619047619047619,76,participant
13,threshold,8,False,0.7217261904761906,0.7222222222222222,0.8181818181818182,0.6304347826086957,90,participant
13,threshold,8,True,0.7560515873015873,0.7368421052631579,0.8235294117647058,0.6666666666666666,76,participant
13,threshold,12,False,0.7574404761904763,0.7555555555555555,0.6818181818181818,0.8260869565217391,90,participant
13,threshold,12,True,0.8025793650793651,0.8026315789473685,0.7352941176470589,0.8571428571428571,76,participant
13,threshold,14,False,0.7455357142857144,0.7444444444444445,0.7045454545454546,0.782608695652174,90,participant
13,threshold,14,True,0.7754960317460317,0.7763157894736842,0.7352941176470589,0.8095238095238095,76,participant
13,target_lda,0,False,0.7321428571428571,0.7333333333333333,0.8181818181818182,0.6521739130434783,90,participant
13,target_lda,0,True,0.7831349206349207,0.7631578947368421,0.8235294117647058,0.7142857142857143,76,participant
13,target_lda,4,False,0.5208333333333334,0.5222222222222223,0.6590909090909091,0.391304347826087,90,participant
13,target_lda,4,True,0.5346230158730159,0.5,0.6470588235294118,0.38095238095238093,76,participant
13,target_lda,8,False,0.5446428571428571,0.5444444444444444,0.5454545454545454,0.5434782608695652,90,participant
13,target_lda,8,True,0.570734126984127,0.5526315789473685,0.5588235294117647,0.5476190476190477,76,participant
13,target_lda,12,False,0.6071428571428571,0.6111111111111112,0.6136363636363636,0.6086956521739131,90,participant
13,target_lda,12,True,0.6203373015873016,0.618421052631579,0.5882352941176471,0.6428571428571429,76,participant
13,target_lda,14,False,0.5967261904761905,0.6,0.6590909090909091,0.5434782608695652,90,participant
13,target_lda,14,True,0.5967261904761905,0.5921052631578947,0.6176470588235294,0.5714285714285714,76,participant
14,threshold,0,False,0.6577380952380952,0.6666666666666666,0.7916666666666666,0.5238095238095238,90,participant
14,threshold,0,True,0.6646825396825397,0.6571428571428571,0.75,0.5333333333333333,70,participant
14,threshold,4,False,0.6026785714285714,0.6111111111111112,0.7291666666666666,0.47619047619047616,90,participant
14,threshold,4,True,0.626984126984127,0.6142857142857143,0.7,0.5,70,participant
14,threshold,8,False,0.6220238095238095,0.6333333333333333,0.7916666666666666,0.4523809523809524,90,participant
14,threshold,8,True,0.6258928571428571,0.6142857142857143,0.75,0.43333333333333335,70,participant
14,threshold,12,False,0.6220238095238095,0.6333333333333333,0.7916666666666666,0.4523809523809524,90,participant
14,threshold,12,True,0.6258928571428571,0.6142857142857143,0.75,0.43333333333333335,70,participant
14,threshold,14,False,0.6369047619047619,0.6444444444444445,0.75,0.5238095238095238,90,participant
14,threshold,14,True,0.6493055555555556,0.6285714285714286,0.7,0.5333333333333333,70,participant
14,target_lda,0,False,0.6577380952380952,0.6666666666666666,0.7916666666666666,0.5238095238095238,90,participant
14,target_lda,0,True,0.6646825396825397,0.6571428571428571,0.75,0.5333333333333333,70,participant
14,target_lda,4,False,0.5669642857142857,0.5777777777777777,0.7291666666666666,0.40476190476190477,90,participant
14,target_lda,4,True,0.557936507936508,0.5714285714285714,0.725,0.36666666666666664,70,participant
14,target_lda,8,False,0.693452380952381,0.6888888888888889,0.625,0.7619047619047619,90,participant
14,target_lda,8,True,0.6923611111111111,0.6571428571428571,0.575,0.7666666666666667,70,participant
